U:0,U:1,U:2,Points:0,Points:1,Points:2
0.01550773,0.5077801,0.01442189,0.2491254,0.2473817,0.04783899
-0.02675663,0.5338175,0.057557,0.4500653,0.2484979,0.04654999
-0.01050628,0.5619003,0.03037153,0.6500127,0.2474777,0.04580336
-0.01024125,0.556039,0.01690855,0.8499288,0.2462782,0.04531114
-0.006903337,0.5545015,0.007632044,1.049971,0.2461485,0.04526131
-0.01308104,0.5576877,0.001775347,1.249988,0.2461281,0.04525396
-0.01482083,0.5564543,0.002349473,1.449994,0.2461162,0.04524718
-0.02680003,0.5554988,0.000561357,1.649993,0.2461218,0.04524387
0.03939089,0.4894861,-0.004152126,0.2491973,0.4499714,0.04680553
0.03915507,0.5098149,-0.02560141,0.4987172,0.4986068,0.09629505
0.03140915,0.5453773,-0.0105057,0.6988428,0.4977117,0.09453494
0.01380275,0.5468483,-0.01332589,0.8991624,0.4968042,0.09377219
0.004616087,0.5513186,-0.003946488,1.099523,0.4963262,0.09353932
-0.01443925,0.5453308,0.01639828,1.299738,0.4961188,0.09345088
-0.02147271,0.5506699,0.005851671,1.499853,0.4960278,0.09341282
0.01190044,0.517697,-0.00288712,0.2475435,0.6499924,0.04582794
-0.03184123,0.4932833,-0.003353461,0.4978022,0.6988144,0.09455277
-0.01733422,0.4780747,0.01864977,0.6978521,0.6978076,0.09159407
-0.02291637,0.4901307,0.01022126,0.8984828,0.6970359,0.09048561
-0.01611172,0.4774966,0.01828903,1.09914,0.6965244,0.09014319
-0.01948162,0.4785876,0.0180056,1.299519,0.6962571,0.09001969
-0.02270696,0.4815758,0.02037719,1.499723,0.6961298,0.08996573
0.02034985,0.5310707,0.002894806,0.2466436,0.849958,0.04543997
0.01048966,0.5174726,-0.006953429,0.4970918,0.8991433,0.09383245
0.000825097,0.5101121,0.0005255061,0.6971407,0.8984665,0.09049906
-0.006446917,0.5283492,-0.002176057,0.8979416,0.8979078,0.08912956
-0.007881391,0.5152951,0.002947336,1.098805,0.8975292,0.08869399
-0.01729764,0.5253746,0.006255693,1.299317,0.8973043,0.08853491
-0.01916257,0.5283629,0.003923268,1.4996,0.8971845,0.08846581
0.01860121,0.5381704,0.004723434,0.2485792,1.049915,0.04608038
-0.01447892,0.503842,-0.001438443,0.4969175,1.099517,0.09366427
-0.01265968,0.4939769,-0.000424777,0.6967014,1.099143,0.09016929
-0.01161355,0.5053357,-0.0002278637,0.897587,1.098805,0.08870061
-0.01470725,0.4937587,0.001157153,1.098558,1.098551,0.08821232
-0.01892933,0.501208,0.001721579,1.299156,1.098385,0.08802811
-0.0193079,0.5003236,0.002397693,1.499497,1.09829,0.087947
0.01767761,0.5494651,0.003300874,0.2489345,1.250009,0.04621651
0.002166017,0.5191811,-0.001330182,0.4966968,1.299762,0.09357084
-0.005452119,0.5046611,-0.0003515934,0.6964515,1.299541,0.09005007
-0.007867833,0.5264755,0.002020785,0.8973785,1.299343,0.0885475
-0.009563551,0.5114081,0.001033425,1.098404,1.299184,0.08803492
-0.01583235,0.5268398,0.00348387,1.299049,1.299074,0.08783645
-0.0158723,0.5207419,0.00218211,1.499426,1.29901,0.08774774
0.01951789,0.5504073,0.005321332,0.246987,1.450019,0.04556509
-0.004778253,0.5122333,9.020712e-05,0.4964448,1.499877,0.09349766
-0.009572385,0.5088416,-0.002664089,0.696322,1.499764,0.09000031
-0.007480075,0.5129587,0.0001376072,0.8972807,1.499656,0.08848888
-0.01098731,0.5105424,0.000185212,1.098331,1.499566,0.0879667
-0.01221972,0.5144883,0.001027806,1.298998,1.499503,0.08776176
-0.01646535,0.5149519,0.003338179,1.499391,1.499472,0.08766989
0.02140343,0.5569693,0.009057236,0.2478709,1.64991,0.04585636
-0.001663235,0.5197932,-3.452359e-05,0.4964887,1.699961,0.09350773
-0.005461504,0.5136496,1.081666e-05,0.6963181,1.699915,0.08999543
-0.006888739,0.5213105,0.0008735737,0.8972809,1.699866,0.08848185
-0.009302467,0.5167168,0.0008944609,1.098333,1.699827,0.08795834
-0.01257634,0.5255893,0.00216005,1.299,1.699805,0.08775317
-0.01328478,0.52067,0.001368945,1.499394,1.699808,0.08766235
0.01848703,0.5542488,0.006685242,0.2473676,1.850097,0.04569935
-0.004953931,0.5199022,0.001417647,0.4965104,1.900054,0.09352945
-0.006866003,0.5166422,0.0006609146,0.6964265,1.90005,0.09003059
-0.006238888,0.5181996,0.001025463,0.8973788,1.900049,0.08852405
-0.009841303,0.5194938,0.002394113,1.098411,1.90005,0.08800757
-0.009585168,0.5189876,0.00101184,1.299058,1.900064,0.08780858
-0.0134432,0.5236323,0.00256801,1.499436,1.900102,0.08772333
0.02053078,0.5512545,0.006064067,0.2474508,2.049934,0.04573979
-0.002420547,0.5208973,-0.0006960615,0.4968533,2.100143,0.09364079
-0.003613537,0.5171513,0.0009297865,0.6967182,2.100223,0.09014099
-0.004389114,0.5158709,0.0001182262,0.8976052,2.100278,0.08865774
-0.0116231,0.5204256,0.001347959,1.098575,2.100317,0.08816103
-0.008801311,0.5224717,0.002062739,1.299172,2.100358,0.08797638
-0.01204629,0.5257286,0.0009604699,1.499516,2.100431,0.0879031
0.01748797,0.5497695,0.008587124,0.2491994,2.250048,0.04633686
-0.006639715,0.5276399,0.005295529,0.4975192,2.300327,0.09391146
-0.004265756,0.5183395,0.001695298,0.6972661,2.300485,0.09048108
-0.003987808,0.5306421,0.003531289,0.8979945,2.300593,0.08907675
-0.009871506,0.5238531,0.003223024,1.098837,2.300661,0.08862639
-0.005714383,0.5196759,0.001398193,1.299342,2.300708,0.08846902
-0.009693153,0.5302099,0.003403801,1.49963,2.3008,0.0884171
0.02025292,0.5461609,0.0104317,0.2494619,2.450092,0.04644095
0.005534814,0.5191169,-0.002550507,0.4983019,2.500391,0.09474382
-0.001039087,0.5138016,-0.007742941,0.6980072,2.50039,0.09169848
-0.002338687,0.5145594,-0.004656483,0.8985527,2.500426,0.09055075
-0.006419843,0.5181218,-0.006368537,1.099187,2.500501,0.09018818
-0.005608524,0.5134174,-0.002782099,1.299551,2.500489,0.09008145
-0.010354,0.5267208,-0.005104472,1.499764,2.50052,0.09007375
0.01134884,0.5326274,0.01020697,0.2494799,2.650211,0.04676109
-0.004105021,0.5451564,-0.005068827,0.4990315,2.701066,0.09735239
-0.005658403,0.536402,-0.02555503,0.6989641,2.700371,0.09581041
-0.0001997677,0.5509719,-0.01799253,0.8992537,2.700351,0.09510584
-0.00213058,0.5362325,-0.02140217,1.099619,2.700509,0.09482943
0.003579817,0.5365837,-0.02038879,1.299758,2.700503,0.09482247
-0.003811355,0.535712,-0.01443802,1.499878,2.699945,0.09492297
-0.01500831,0.5618423,-0.0002258573,0.2492865,2.851905,0.04804744
-0.0007512726,0.5414065,0.004804952,0.451459,2.850516,0.04649476
-0.02143043,0.5568026,-0.01109039,0.6491287,2.846418,0.04547953
-0.02095507,0.5425444,-0.01625507,0.8489619,2.846167,0.04531998
-0.01714355,0.5578522,-0.004833346,1.048982,2.846488,0.04516898
-0.02600038,0.5387344,-0.03096502,1.248997,2.848011,0.04476176
-0.01955759,0.5298293,-0.03569643,1.449008,2.846255,0.04537955
-0.02002103,0.5341301,-0.03760142,1.649014,2.845941,0.04549997
-4.88299e-08,-6.895144e-07,-3.042458e-08,1.623134,3.22471,0.02303029
1.924419e-07,-3.060656e-06,9.018092e-09,1.622594,3.42528,0.02250376
-6.735256e-07,-5.729191e-06,-9.486303e-07,1.609874,3.61118,0.009784187
-3.241149e-08,-7.549903e-06,-1.189433e-07,1.610662,3.812483,0.01059646
0.01023749,0.5814914,0.0138418,0.2926281,0.2924723,0.2967637
0.01994138,0.5357103,0.02178714,0.5045629,0.2734102,0.3043081
-0.01280718,0.6281018,-0.040547,0.7039945,0.2569817,0.3084306
-0.02717807,0.6095996,-0.02803647,0.8993058,0.2512367,0.3101556
-0.01108146,0.6307471,-0.09014541,1.09925,0.2497772,0.3100054
-0.007394936,0.6413475,-0.09718919,1.29959,0.2493777,0.3097959
-0.01269384,0.6409624,-0.0819185,1.4998,0.2492387,0.3096997
0.01343838,0.4879591,0.004348787,0.273518,0.5044844,0.3044049
0.002442189,0.4485993,-0.03512691,0.4861943,0.4861319,0.2952377
0.01881696,0.4999379,0.0974628,0.6933364,0.4739555,0.2926087
0.009448595,0.4725119,0.0894141,0.8963993,0.4680966,0.2914515
-0.009802178,0.483382,0.1314209,1.097939,0.4654973,0.2909437
-0.02218206,0.4950782,0.1211179,1.298822,0.4644482,0.2906692
-0.02340637,0.4886131,0.1102989,1.499328,0.4640185,0.2905299
0.03365792,0.5150368,-0.006349539,0.257028,0.7039833,0.308475
-0.04484964,0.5118259,-0.02755346,0.474015,0.693308,0.2926424
-0.007950082,0.5162528,-0.01226689,0.686788,0.6867464,0.2870791
-0.0210989,0.4946462,-0.01262554,0.8930967,0.6822782,0.2847173
-0.01589946,0.4940105,-0.01520425,1.096176,0.6798052,0.2837786
-0.01844924,0.4997418,-0.02072221,1.297803,0.6785594,0.2833609
-0.02275496,0.5036309,-0.02183453,1.49871,0.6779639,0.2831632
0.02015735,0.4839572,0.01297163,0.251416,0.8992786,0.3103723
-0.0005889516,0.5195475,-0.005404345,0.4682929,0.8963874,0.2915513
0.009339411,0.5132679,0.01286805,0.682381,0.893089,0.2847475
-0.00440652,0.5149463,0.01091868,0.8903602,0.8903288,0.2816115
-0.006507982,0.5175762,0.01242246,1.094531,0.8884877,0.2803223
-0.01386677,0.5182102,0.005762712,1.296804,0.8874037,0.2797557
-0.01888177,0.5177343,0.004514847,1.498092,0.886824,0.279493
-0.00580717,0.5040832,-0.008170249,0.250155,1.099236,0.3105304
-0.01211114,0.5156282,-0.008065021,0.4658633,1.097953,0.2911364
-0.007944879,0.5036966,-0.007532661,0.679992,1.096211,0.2838396
-0.01871715,0.5024249,-0.005930564,0.8885671,1.09457,0.280345
-0.01650796,0.5007144,-0.00745002,1.093308,1.093327,0.2788501
-0.02141295,0.5001165,-0.01063053,1.296002,1.092512,0.2781771
-0.02079217,0.5001416,-0.01181468,1.497574,1.092043,0.2778621
0.001446571,0.5110952,0.004070193,0.2497553,1.299633,0.3102774
-0.00174954,0.524903,-0.001618514,0.4648582,1.298884,0.2908686
-0.001972841,0.518951,0.002164706,0.6788192,1.297901,0.2834425
-0.008572523,0.521472,0.0009929113,0.8875575,1.296935,0.279805
-0.00869188,0.5186689,0.0002423658,1.092547,1.296149,0.2782075
-0.01423561,0.5229176,0.000326435,1.295469,1.295601,0.2774722
-0.01464102,0.5151547,-0.001669515,1.497217,1.295282,0.277124
-0.003126687,0.511558,-0.004891061,0.2495289,1.499835,0.3099773
-0.004520738,0.5194072,-0.002789481,0.464436,1.49944,0.2907042
-0.0071528,0.5119838,-0.002548443,0.6783339,1.498901,0.2832735
-0.009177292,0.5160875,-0.001635103,0.887114,1.498357,0.2795886
-0.01038863,0.5120028,-0.002631443,1.092195,1.497903,0.2779492
-0.01393632,0.514038,-0.001415502,1.295213,1.497591,0.2771865
-0.01578514,0.5133946,-0.003713004,1.497042,1.497434,0.2768239
0.001121531,0.517896,0.001051777,0.2495557,1.699984,0.3100668
-0.002186282,0.5266284,0.0005202553,0.4644339,1.699828,0.2907037
-0.004557323,0.514296,-0.000386163,0.6783345,1.699575,0.2832584
-0.006796333,0.5214212,-0.0003062773,0.8871224,1.699317,0.2795675
-0.008197197,0.5153459,-0.0006583363,1.092207,1.69911,0.2779245
-0.0118969,0.5230638,-0.0004916423,1.295227,1.698997,0.2771619
-0.01284141,0.5190606,-0.0008088412,1.497058,1.699008,0.2768036
-0.0005515476,0.5197753,-0.002872112,0.2496212,1.900191,0.3100839
-0.001461679,0.5249612,0.001444359,0.4647814,1.90018,0.2908046
-0.005060378,0.5185952,-0.00172299,0.6788223,1.900136,0.2833896
-0.00603391,0.5230362,0.0006092311,0.8875875,1.900098,0.2797345
-0.009975968,0.5200244,-0.001438037,1.092587,1.900082,0.2781254
-0.01144822,0.5242091,-0.0003884895,1.295514,1.900138,0.2773909
-0.0141448,0.5233555,-0.001623524,1.497268,1.900326,0.2770574
0.002110765,0.5180857,0.002745567,0.2500955,2.100371,0.3104392
-0.003810654,0.530895,-7.048324e-05,0.465869,2.100557,0.2910943
-0.003725874,0.5210361,-0.0008542015,0.6800545,2.100759,0.2837488
-0.005384937,0.5271397,-0.001149774,0.888643,2.100937,0.280205
-0.008018997,0.5244611,-0.0009130136,1.093385,2.101068,0.2786852
-0.00936309,0.5270942,-0.0007900888,1.296082,2.101247,0.278015
-0.01246435,0.5286381,-0.0007293587,1.497669,2.10162,0.2777313
-0.003645722,0.5253489,-0.009399462,0.2516918,2.300136,0.310785
0.0001643473,0.5287556,0.004739726,0.4685546,2.301067,0.2916211
-0.006972638,0.5232158,-0.002582824,0.6825676,2.301733,0.2845994
-0.002841359,0.526638,0.001117119,0.8905126,2.302178,0.2813561
-0.009002471,0.5255497,-0.0001885392,1.094656,2.302371,0.2800243
-0.007042926,0.5320011,0.0006729946,1.29692,2.302544,0.2794673
-0.01021952,0.5295677,0.0004967148,1.498239,2.30307,0.2792645
-0.02191283,0.5120969,0.01961021,0.2574691,2.495206,0.3089716
0.0003378515,0.5345619,0.0005499294,0.4743785,2.502082,0.2927119
-0.006968477,0.5287984,-0.001559539,0.6870857,2.503791,0.2867765
-0.002247474,0.5328991,-0.005669299,0.893346,2.504553,0.2842503
-0.002553964,0.5346355,-0.003692117,1.096351,2.504547,0.2832505
-0.00526663,0.5320181,-0.002462644,1.297939,2.504323,0.2828665
-0.008701775,0.53868,-0.001655668,1.498906,2.504769,0.2827826
-0.02024327,0.5510217,-0.02367123,0.2745457,2.695372,0.3051069
0.02299102,0.5090718,0.02304482,0.4861441,2.705117,0.2949858
-0.0089745,0.5174608,-0.0005012852,0.6934331,2.70813,0.2916696
0.004035667,0.5143395,0.004699841,0.8967145,2.708875,0.2903588
-0.008901595,0.5198859,0.004170256,1.098197,2.708186,0.2898084
0.0001239765,0.5357432,0.004031807,1.298937,2.706954,0.2897928
-0.002613776,0.5300238,0.007088763,1.499475,2.706227,0.2898882
0.003286335,0.5234167,0.00330187,0.2431629,2.856566,0.2481505
-0.003524762,0.5037649,0.0004674497,0.4987892,2.902732,0.2991186
-0.006497253,0.5305325,-0.01595636,0.6989936,2.904076,0.2997837
-4.981791e-05,0.518921,-0.01244978,0.8988374,2.90428,0.2995303
0.00461271,0.5241938,-0.01221466,1.098196,2.903275,0.2983442
-0.02711662,0.5226869,-0.01494822,1.249722,2.859511,0.2456428
-0.009022226,0.5318631,-0.008524301,1.449831,2.856535,0.2464303
-0.001581263,0.5342599,-0.01148143,1.650005,2.857521,0.2465705
1.440999e-07,-1.145627e-06,-4.901659e-08,1.647272,3.249529,0.2496638
-0.0226061,0.6306952,-0.01695428,0.2890449,0.2890285,0.4991054
-0.1225723,0.6150336,-0.06301342,0.5068651,0.2552733,0.5046134
-0.04956321,0.2037939,-0.05112415,0.7101536,0.2259063,0.5120741
-0.02244661,0.3604404,-0.09803251,0.8996534,0.2152246,0.5127647
-0.02449091,0.2995892,-0.1086175,1.098561,0.2118638,0.5127759
-0.006169005,0.2791361,-0.1091113,1.299104,0.2109148,0.5125452
-0.01489636,0.3481918,-0.1032321,1.49955,0.2106201,0.5123994
0.04624983,0.4814425,0.02022021,0.2553148,0.5067889,0.5046313
0.1051792,0.5152486,-0.006470834,0.474073,0.4740659,0.4978828
0.06173123,0.545104,0.05827281,0.686964,0.4499264,0.4964794
0.02068886,0.5338052,0.1122137,0.8928484,0.4369002,0.4955023
0.0484065,0.579081,0.1225323,1.095778,0.4310966,0.4949339
0.01162209,0.5797461,0.1249777,1.29752,0.4287703,0.4945542
0.01015074,0.5714471,0.1094151,1.498564,0.4278307,0.4943411
0.01571383,0.4923859,-0.01997828,0.2258819,0.7101538,0.5120837
-0.03667293,0.5254578,-0.03278478,0.4499197,0.6869455,0.4964971
-0.005888443,0.4491466,-0.01139181,0.6724328,0.6724279,0.4932283
-0.03628116,0.4493563,-0.01638449,0.8850848,0.661827,0.4909552
-0.01548076,0.442944,-0.007773308,1.091559,0.6559268,0.4897427
-0.01250455,0.4712736,0.01097419,1.295054,0.6529838,0.4891179
-0.01458906,0.4820753,0.01254406,1.497052,0.6515815,0.4887965
0.001508872,0.5055921,0.003836198,0.21525,0.8996579,0.5127938
0.01341799,0.5344288,0.001888323,0.4369608,0.8928699,0.495536
0.01353383,0.528516,0.02017628,0.6618865,0.8851133,0.4909783
-0.007280883,0.5377491,0.01170748,0.8782558,0.8782529,0.4877291
-0.01302485,0.5318549,0.01419574,1.087417,0.8736193,0.4859376
-0.02387898,0.554839,0.02407801,1.292516,0.8709252,0.4850368
-0.02099906,0.5653417,0.02912896,1.495469,0.8694902,0.4845867
-0.01195742,0.4962499,-0.01072592,0.2119258,1.098571,0.5128292
-0.007850648,0.5138169,-0.009056967,0.4312474,1.095831,0.4949992
-0.01297619,0.4909875,-0.006404707,0.6560907,1.09166,0.489796
-0.01497873,0.4990264,-0.006131963,0.8737101,1.087535,0.4859692
-0.02074542,0.4897841,-0.00727427,1.084299,1.084376,0.4837666
-0.02638138,0.4997115,-0.007887154,1.290463,1.082309,0.4826444
-0.02401057,0.5037568,-0.005773148,1.494138,1.081122,0.4820812
-0.005640216,0.511217,0.0006724621,0.2110025,1.299133,0.5126
0.002591334,0.5267732,0.00153366,0.4290149,1.297639,0.4946398
-0.003754835,0.5181561,0.00356402,0.6533082,1.295283,0.4892091
