U:0,U:1,U:2,Points:0,Points:1,Points:2
0.5270498,0.02304946,0.0348949,0.2490245,0.2488048,0.04841997
0.5001599,0.03724554,-0.003401371,0.4500714,0.2483263,0.04652719
0.5248299,0.007882705,-0.002755112,0.6499708,0.2471052,0.04566687
0.5462756,0.01328263,0.001814267,0.8499108,0.2480424,0.04591358
0.5565494,0.01278048,0.001563462,1.049951,0.2491505,0.04630263
0.5716277,0.01638591,0.004788466,1.249987,0.2493621,0.04637933
0.5755217,0.01764742,0.005949339,1.450001,0.2493408,0.04637596
0.5854068,0.01294887,0.005217632,1.650005,0.2492332,0.04636379
0.5896913,0.01781682,0.006861166,1.849985,0.2492875,0.04637319
0.526178,-0.03042283,0.05588659,0.2493565,0.4500554,0.04689632
0.5233063,0.03715937,-0.02756819,0.4988941,0.4985785,0.09634935
0.5024524,-0.05103488,0.0007420862,0.6988873,0.4978436,0.09457987
0.5319465,0.002844515,-0.007838006,0.8991688,0.4973506,0.09389758
0.5219937,-0.02371315,-0.001641191,1.099531,0.4971479,0.09372772
0.5428137,-0.007629925,-0.002378774,1.299745,0.4970521,0.09366851
0.5406468,-0.01227377,-0.001078071,1.49986,0.4970163,0.09364536
0.5518414,-0.01283877,7.417543e-05,1.699922,0.4969984,0.09363744
0.5673853,-0.0134538,0.03667156,0.2495186,0.6499277,0.04649963
0.5575055,0.01408272,-0.00494928,0.4982973,0.6988147,0.09466919
0.4873331,-0.03247122,0.02149538,0.6979818,0.6978845,0.09163108
0.5191496,-0.01289349,0.001435953,0.8985187,0.6972411,0.09052807
0.5120796,-0.02385752,-0.000230668,1.099152,0.6968506,0.09020752
0.5244929,-0.01754398,-0.0004688148,1.299527,0.6966728,0.09010743
0.5366459,-0.02179807,-0.004067693,1.499734,0.6966096,0.09007452
0.5483629,-0.02056465,-0.000674912,1.699848,0.696578,0.09006175
0.560271,-0.02520865,0.03786011,0.2494232,0.8499414,0.04640852
0.557887,-0.00197934,-0.01767298,0.4975979,0.899168,0.09394747
0.5001256,-0.03997079,0.01193205,0.6972785,0.8985122,0.09053044
0.5395679,-0.02504495,-0.0008639203,0.897978,0.8980086,0.08915655
0.5184621,-0.03181591,0.0005516956,1.098813,0.8976988,0.08873704
0.5453551,-0.02800647,0.0002311556,1.299323,0.8975452,0.08860258
0.5362304,-0.02555158,-4.791568e-05,1.49961,0.8974863,0.08855765
0.5546892,-0.02996253,-0.0003493568,1.699774,0.8974553,0.08853964
0.5572085,-0.02347478,0.02745931,0.2493794,1.049974,0.04638917
0.5569731,-0.01723319,0.001213044,0.4971773,1.099532,0.09372302
0.4900222,-0.03175043,0.01599005,0.6967925,1.099166,0.09019125
0.5232168,-0.02722473,0.004838687,0.897604,1.098857,0.0887226
0.5097552,-0.03682923,0.002551585,1.098553,1.098647,0.08825182
0.5286799,-0.03019633,0.0009493798,1.299151,1.098535,0.08809506
0.534951,-0.03693682,-3.766636e-05,1.4995,1.098488,0.08804104
0.5462741,-0.03454134,0.0003198831,1.699705,1.098459,0.08801845
0.5523403,-0.03611214,0.0235443,0.2493672,1.249989,0.04638189
0.5595233,-0.03301297,0.01189053,0.4969827,1.299746,0.09363392
0.4836951,-0.03939431,0.02302354,0.6965285,1.29954,0.0900682
0.5382715,-0.04119615,0.00602509,0.8973734,1.299358,0.08856457
0.5118269,-0.04828818,0.004343557,1.098374,1.299225,0.08807022
0.5462122,-0.04465022,0.00144942,1.299023,1.299148,0.08790096
0.5361679,-0.04454932,0.0008970983,1.499413,1.299112,0.08784125
0.5544867,-0.04583777,0.0004521803,1.699648,1.299085,0.08781533
0.551066,-0.04127138,0.02116327,0.2493591,1.449996,0.04638335
0.5602931,-0.04152383,0.01493775,0.4968938,1.499859,0.09359279
0.491856,-0.04474044,0.01742842,0.6963938,1.49974,0.0900125
0.5450088,-0.04564779,0.002963608,0.89724,1.499631,0.08849406
0.513746,-0.04995761,0.005382567,1.098261,1.499547,0.08798866
0.5399611,-0.04614689,0.001878099,1.298935,1.499495,0.08781285
0.5350577,-0.05116609,0.001876863,1.499349,1.499467,0.08775006
0.5487974,-0.04987037,0.0008519605,1.699604,1.499444,0.08772194
0.5478241,-0.04837324,0.02365253,0.2493589,1.649997,0.04638139
0.5631285,-0.04953328,-0.002159617,0.4968534,1.699921,0.09357204
0.4915887,-0.05215757,0.02036944,0.6963241,1.699849,0.08998539
0.543152,-0.05136514,0.005465321,0.897164,1.699783,0.0884598
0.5116212,-0.05616671,0.00646796,1.09819,1.69973,0.08794882
0.5464118,-0.05629589,0.002437017,1.298877,1.699695,0.0877696
0.5346229,-0.05928114,0.001436615,1.499305,1.699674,0.08770507
0.5528554,-0.05972788,0.0007713453,1.699572,1.699655,0.08767549
0.5478823,-0.05498636,0.02079738,0.2493574,1.85,0.04638142
0.5626486,-0.04846464,0.01075848,0.4968298,1.899955,0.0935632
0.4883231,-0.0559354,0.01745773,0.6962863,1.899911,0.08997157
0.5432406,-0.05593327,0.004829199,0.8971205,1.89987,0.08844207
0.510936,-0.06239703,0.006451429,1.098147,1.899836,0.08792816
0.5428951,-0.06023208,0.002939521,1.298839,1.899813,0.08774718
0.5332234,-0.06466295,0.001809758,1.499275,1.899797,0.08768167
0.550053,-0.06506054,0.0009780457,1.69955,1.899782,0.08765108
0.5490956,-0.05998221,0.02305271,0.2493401,2.049998,0.04638771
0.5627975,-0.05875615,0.01490299,0.4968098,2.099973,0.09355857
0.4848453,-0.06275594,0.02055219,0.6962641,2.099947,0.08996414
0.5447899,-0.06253579,0.006401761,0.897095,2.099921,0.08843261
0.5092624,-0.06826888,0.007578468,1.098121,2.099899,0.08791703
0.5453388,-0.06887262,0.003479268,1.298816,2.099884,0.08773503
0.5321284,-0.07229398,0.001868722,1.499255,2.099872,0.087669
0.5502931,-0.07287475,0.000983372,1.699535,2.09986,0.08763771
0.5453042,-0.07292139,0.02308628,0.2492216,2.250039,0.0463255
0.568492,-0.06988561,-0.002388,0.4967935,2.299983,0.09355081
0.4852477,-0.06945867,0.01871677,0.69625,2.299967,0.08995947
