U:0,U:1,U:2,Points:0,Points:1,Points:2
-0.004028222,0.004059818,-2.838238e-05,0.2491799,0.2492013,0.04851122
-0.01152407,0.002685673,-0.0001600035,0.4501682,0.249383,0.04689787
-0.01769829,0.002903795,0.0004016904,0.6499475,0.249521,0.04649822
-0.02440205,0.002353488,-0.0001141162,0.849948,0.2494204,0.04641031
-0.03093978,0.001906113,-0.0003401209,1.049972,0.2493864,0.04637614
-0.03740385,0.001039025,-0.0005266982,1.249974,0.2492135,0.0463167
-0.04292505,0.0003611197,-0.001099003,1.450089,0.2477331,0.04582383
-0.04955027,-6.083924e-05,-0.0007286467,1.649931,0.2486825,0.04610761
-0.0543249,-0.0009699739,-0.001176154,1.85004,0.2492598,0.04633345
-0.0600215,-0.001208973,-0.0008421445,2.049963,0.2492155,0.04632436
-0.06461723,-0.001984943,-0.001232565,2.250008,0.2492433,0.04636717
-0.002731254,0.01158741,0.0001413973,0.2493671,0.4501726,0.04690399
-0.01320562,0.01308321,-2.314385e-05,0.4989099,0.4989187,0.09641544
-0.01858685,0.01376121,0.0007851279,0.6988958,0.4983066,0.09467645
-0.02543102,0.01287809,0.0008336905,0.8991802,0.4975993,0.093947
-0.03100883,0.01283115,0.000703989,1.099526,0.4971519,0.09372138
-0.0371408,0.01226365,0.0007673814,1.299746,0.4968564,0.09361385
-0.04266187,0.01197041,0.0006171106,1.499852,0.4966616,0.09355343
-0.04814057,0.01129544,0.0006814549,1.699908,0.4967937,0.09357437
-0.05324471,0.01070916,0.0005214488,1.899955,0.4969265,0.09360472
-0.05819324,0.009998454,0.0005003035,2.099973,0.4969753,0.09362162
-0.002982103,0.01779166,-0.0004210651,0.249525,0.6499506,0.04649649
-0.01426879,0.01845206,-0.0008247572,0.4982985,0.6988996,0.09467753
-0.01901808,0.01849066,-1.553272e-05,0.6979829,0.6979918,0.0916417
-0.02583404,0.01806306,0.000148607,0.8985164,0.6972875,0.09052654
-0.03158207,0.0176971,0.0002478964,1.099143,0.6968,0.09018605
-0.03783227,0.01711795,0.0001915953,1.299515,0.6965308,0.09006523
-0.04350676,0.01647254,0.0002118057,1.499718,0.6964194,0.09001993
-0.04917381,0.01571954,0.000210366,1.699834,0.6964331,0.09001602
-0.05448046,0.0148153,0.0001942893,1.899904,0.696493,0.09002929
-0.05950804,0.01383929,0.0001785711,2.099943,0.6965298,0.09003972
-0.002525359,0.0247352,0.0001272365,0.2494208,0.8499483,0.04641001
-0.01382319,0.02559815,-0.0009052823,0.4975982,0.8991843,0.09394413
-0.01936004,0.02534148,-0.0001524349,0.6972753,0.8985267,0.09052478
-0.02634554,0.02500497,4.969359e-06,0.8979702,0.8979895,0.08914139
-0.03221309,0.02417099,-1.288264e-05,1.098799,0.8976256,0.08870677
-0.03862631,0.02370447,-7.60102e-07,1.299302,0.8974163,0.08855521
-0.0444081,0.02267312,-7.164828e-06,1.499586,0.8973279,0.08850046
-0.05026777,0.02180249,-2.037738e-05,1.699752,0.8973268,0.08849122
-0.05568964,0.02051877,7.489518e-07,1.899852,0.8973655,0.08850136
-0.06092577,0.01920021,-1.268324e-05,2.099911,0.8973931,0.08851032
-0.002261593,0.03186279,0.0003670872,0.2493794,1.049975,0.04638844
-0.01429629,0.03166475,-0.0007868008,0.4971753,1.09953,0.09371825
-0.0197347,0.03149271,-0.0002085026,0.6967864,1.099153,0.09018127
-0.02670775,0.03086415,9.98104e-06,0.8975921,1.09882,0.08870206
-0.03284326,0.03027559,-1.228795e-05,1.098533,1.098572,0.08821504
-0.03931621,0.02936348,3.567057e-05,1.299123,1.09842,0.08803978
-0.0454101,0.02837676,5.425483e-05,1.499468,1.098352,0.08797552
-0.05139462,0.02715017,4.224113e-05,1.699675,1.098348,0.08796343
-0.05711416,0.02566302,3.570735e-05,1.899802,1.098375,0.08797353
-0.0625561,0.02404994,4.16539e-05,2.099879,1.098394,0.08798259
-0.00171825,0.039218,0.0006169578,0.2493673,1.249989,0.04638147
-0.01444635,0.03858214,-0.0008225165,0.4969802,1.299738,0.0936283
-0.0202179,0.03837621,-0.000152589,0.6965204,1.299522,0.09005612
-0.0275135,0.03784384,-7.625114e-06,0.897358,1.299321,0.08854043
-0.03371631,0.03687786,-3.672878e-05,1.09835,1.29916,0.08802796
-0.04050816,0.03602083,6.761057e-06,1.298989,1.299054,0.08783827
-0.04663656,0.03458169,-4.017572e-06,1.499372,1.299003,0.08776745
-0.0529869,0.03332669,1.02977e-07,1.69961,1.298997,0.08775373
-0.05883148,0.03152939,5.622405e-07,1.899759,1.299014,0.08776448
-0.06464464,0.02958257,6.166579e-06,2.099851,1.299026,0.08777399
-0.001128933,0.04647495,0.0008056261,0.2493628,1.449995,0.04637963
-0.01491099,0.04527165,-0.0008254842,0.4968918,1.499852,0.0935861
-0.02074669,0.04510931,-0.0001598458,0.696384,1.499723,0.08999934
-0.02814722,0.04424451,5.972646e-06,0.8972216,1.499599,0.0884676
-0.03464044,0.04352147,-5.007089e-05,1.098231,1.499495,0.08794219
-0.0415026,0.0422286,5.931637e-06,1.298894,1.499422,0.08774424
-0.04810137,0.0410269,-8.054404e-06,1.499301,1.499385,0.08766944
-0.05459879,0.03936242,1.258278e-05,1.699559,1.499379,0.08765491
-0.06086641,0.03744715,7.292383e-06,1.899724,1.499389,0.0876664
-0.06693505,0.03520129,1.3748e-05,2.099828,1.499394,0.08767641
-0.0005451382,0.05389331,0.001026046,0.2493585,1.649999,0.04638162
-0.01525536,0.05232628,-0.000858759,0.4968471,1.699916,0.09356757
-0.02130993,0.05220806,-0.0001445759,0.6963126,1.699836,0.08997151
-0.02907814,0.0514995,-1.845139e-05,0.8971432,1.699758,0.08843152
-0.03571454,0.05048264,-3.742356e-05,1.098157,1.699691,0.08789932
-0.04299151,0.04929205,-6.235269e-06,1.298831,1.699642,0.08769664
-0.04973428,0.0477617,-1.613537e-05,1.499251,1.699616,0.08761951
-0.05656843,0.04597581,-2.444531e-06,1.699521,1.699609,0.08760453
-0.06311801,0.04383033,-3.812392e-06,1.899697,1.699613,0.08761663
-0.06954699,0.04132271,2.282928e-06,2.09981,1.699614,0.08762689
-0.0002383263,0.06149079,0.001165801,0.2493458,1.849999,0.04639053
-0.01571867,0.0594697,-0.0008803564,0.4968218,1.89995,0.09356053
-0.02196653,0.05947071,-0.0001537103,0.6962741,1.899901,0.08995749
-0.02997199,0.05859637,-9.738474e-06,0.8970979,1.899852,0.08841252
-0.03683472,0.05762079,-3.919742e-05,1.098111,1.899808,0.08787646
-0.04438524,0.05624736,7.381624e-06,1.298789,1.899775,0.08767117
-0.05141433,0.05470128,-1.177754e-05,1.499216,1.899757,0.08759264
-0.05860807,0.05276555,3.128422e-06,1.699494,1.899751,0.08757737
-0.06552048,0.05048014,-1.106435e-06,1.899678,1.899752,0.08758989
-0.07237225,0.0477862,3.904671e-06,2.099797,1.899751,0.08760029
0.0004634567,0.06929239,0.001459033,0.2493442,2.049999,0.04639195
-0.01617984,0.06695078,-0.0008947988,0.4968096,2.099969,0.09355634
-0.02262875,0.06700883,-0.0001482041,0.6962528,2.099939,0.08994991
-0.03091647,0.0661355,-1.21831e-05,0.8970716,2.099908,0.08840227
-0.03803111,0.06507983,-3.762747e-05,1.098083,2.099879,0.08786393
-0.04590207,0.06370174,1.906981e-06,1.298763,2.099858,0.08765713
-0.05323747,0.06203147,-1.636101e-05,1.499193,2.099845,0.08757776
-0.06078591,0.060005,-9.935833e-07,1.699475,2.09984,0.08756235
-0.06809589,0.05759782,-4.721056e-06,1.899664,2.099839,0.08757508
-0.07539428,0.05475793,5.152016e-07,2.099787,2.099837,0.08758551
0.0008077537,0.07728897,0.001585361,0.249344,2.25,0.04639196
-0.01667782,0.07458402,-0.0009029872,0.4968036,2.299981,0.09355356
-0.02329517,0.0747623,-0.0001498794,0.6962412,2.299962,0.0899456
-0.03189023,0.07383867,-5.321488e-06,0.8970561,2.299942,0.08839635
-0.03925567,0.07278834,-3.789231e-05,1.098066,2.299923,0.08785668
-0.04744643,0.071365,6.388164e-06,1.298746,2.299909,0.08764897
-0.05510411,0.06966733,-1.629538e-05,1.499178,2.2999,0.08756907
-0.06303697,0.06759044,-3.839117e-07,1.699463,2.299897,0.08755365
-0.07076512,0.06512191,-5.040948e-06,1.899654,2.299896,0.08756643
-0.07854096,0.06219905,1.482413e-07,2.09978,2.299893,0.08757694
0.001057523,0.08548958,0.001674563,0.249345,2.45,0.04639071
-0.01719812,0.08253234,-0.0009029762,0.4968018,2.499988,0.09355086
-0.02395006,0.08278582,-0.0001525812,0.6962348,2.499976,0.08994289
-0.0328789,0.08186164,2.362602e-06,0.8970472,2.499963,0.08839295
-0.04049298,0.08081138,-3.886219e-05,1.098056,2.499951,0.08785256
-0.04901294,0.07939141,7.12357e-06,1.298735,2.499942,0.08764431
-0.05700496,0.07768585,-1.764454e-05,1.499168,2.499936,0.08756418
-0.06532624,0.07560163,-1.271404e-06,1.699455,2.499933,0.08754866
-0.07348445,0.07311844,-6.295181e-06,1.899648,2.499932,0.0875615
-0.08175127,0.07017191,-1.057892e-06,2.099776,2.49993,0.087572
0.001510175,0.09397033,0.001791968,0.2493631,2.650002,0.04637801
-0.017713,0.09072273,-0.0009101269,0.4968041,2.699992,0.09354703
-0.02460743,0.09103962,-0.0001562658,0.6962316,2.699985,0.08994105
-0.03385389,0.09013873,9.457875e-06,0.8970421,2.699977,0.08839096
-0.04171466,0.08911491,-3.981233e-05,1.09805,2.699969,0.08785021
-0.05056218,0.08772635,8.950961e-06,1.298729,2.699963,0.08764158
-0.05888708,0.08605774,-1.797534e-05,1.499162,2.699959,0.08756126
-0.06759932,0.0840136,-1.182836e-06,1.69945,2.699957,0.08754571
-0.07619158,0.08157361,-6.63165e-06,1.899644,2.699956,0.08755861
-0.08495761,0.07867154,-1.598417e-06,2.099773,2.699954,0.08756904
0.002008005,0.1026625,0.001927267,0.2493581,2.85,0.04637964
-0.01820562,0.0991437,-0.0009118229,0.4968053,2.899995,0.09354481
-0.02524027,0.09954358,-0.0001596416,0.69623,2.89999,0.08993988
-0.0347939,0.09868911,1.65453e-05,0.8970393,2.899985,0.08838974
-0.04289485,0.09771443,-4.086571e-05,1.098047,2.89998,0.08784886
-0.05206086,0.09639024,1.034873e-05,1.298726,2.899976,0.08764004
-0.06071118,0.09479554,-1.838279e-05,1.499159,2.899973,0.08755968
-0.0698053,0.09283838,-1.181794e-06,1.699447,2.899972,0.08754408
-0.07882329,0.09049744,-7.049908e-06,1.899642,2.899971,0.087557
-0.08807887,0.08770675,-2.017639e-06,2.099771,2.89997,0.08756736
