U:0,U:1,U:2,Points:0,Points:1,Points:2
0.3933167,-1.492744,0.02147279,0.2491977,0.249201,0.0484978
0.243538,-1.357602,-0.04698482,0.4501687,0.249383,0.04689809
0.1132734,-1.294978,-0.08343842,0.6499477,0.2495217,0.04649852
0.09802501,-1.183588,-0.07261606,0.8499485,0.2494231,0.04641081
0.05559994,-1.140221,-0.07617644,1.049975,0.2493849,0.04639184
0.05134216,-1.069683,-0.06632609,1.249991,0.2493799,0.04639422
0.035545,-1.025651,-0.0677808,1.449996,0.2493828,0.04641264
0.4386021,-1.323778,0.03819632,0.2493825,0.4501754,0.04689679
0.331039,-1.265038,-0.006702916,0.4989129,0.4989284,0.09642003
0.2063023,-1.234767,-0.03742019,0.6989016,0.4983318,0.09468682
0.2096705,-1.163552,-0.035883,0.8991899,0.4976556,0.09396707
0.1482332,-1.115897,-0.04334624,1.09954,0.4972745,0.09376082
0.1445769,-1.06652,-0.03447791,1.299752,0.4971308,0.09369584
0.1121999,-1.017981,-0.04062131,1.499864,0.4970794,0.09366788
0.4583106,-1.20637,0.0427659,0.2495252,0.649951,0.04649651
0.396554,-1.167158,0.005233971,0.4983024,0.6989174,0.09468418
0.2713396,-1.140994,0.004819994,0.6979923,0.6980355,0.09165677
0.2561334,-1.086774,-0.005826172,0.8985327,0.6973741,0.09055551
0.1958245,-1.048077,-0.007327622,1.099166,0.6969498,0.0902346
0.1856433,-1.001252,-0.004867144,1.299542,0.6967531,0.09013403
0.1527364,-0.9662815,-0.01165662,1.499746,0.6966633,0.09009249
0.4635139,-1.137442,0.04903136,0.249421,0.8499487,0.04641078
0.4261448,-1.128524,-0.001841297,0.4976023,0.8992053,0.09395377
0.3063785,-1.1015,0.0145903,0.6972886,0.8985766,0.09054425
0.2997698,-1.072053,0.003933082,0.897994,0.8980843,0.08917786
0.2349565,-1.030084,0.003617105,1.098833,0.8977786,0.08876503
0.2257163,-1.006094,0.006592097,1.299345,0.8976201,0.08863149
0.1875415,-0.9571261,0.0023077,1.49963,0.8975341,0.08857621
0.4674824,-1.074185,0.04725342,0.2493883,1.049979,0.04638412
0.4371407,-1.064074,0.004411476,0.4971813,1.09955,0.09372969
0.3255908,-1.047334,0.01862081,0.6968044,1.099201,0.09020461
0.3165722,-1.017642,0.0005128701,0.8976238,1.098909,0.08874535
0.2597529,-0.9928643,0.001927975,1.09858,1.098711,0.0882833
0.2458876,-0.959956,5.269861e-06,1.299182,1.098598,0.08812778
0.2160518,-0.935221,-0.001221756,1.499528,1.098527,0.08806155
0.4697467,-1.028053,0.04456314,0.2493674,1.24999,0.04638192
0.4635284,-1.025165,-0.005314026,0.4969894,1.299756,0.09364016
