U:0,U:1,U:2,Points:0,Points:1,Points:2
-1.332434e-05,1.37281e-05,7.71798e-08,3.849201,0.2491912,0.0485282
-7.483155e-06,4.086049e-05,4.323855e-07,3.849402,0.4501904,0.04692799
-5.300031e-06,5.751648e-05,5.988703e-07,3.849534,0.6499706,0.04655696
-1.029302e-06,7.887099e-05,1.379823e-06,3.849453,0.8499713,0.0464739
3.39144e-06,9.229208e-05,3.491954e-06,3.849414,1.049989,0.04645409
9.19054e-06,0.0001044082,4.971542e-06,3.849412,1.249995,0.0464393
1.456266e-05,0.0001100929,5.302498e-06,3.8494,1.449994,0.04644191
1.844085e-05,0.0001087257,6.08077e-06,3.849396,1.650004,0.04644552
2.189494e-05,0.0001014164,6.037029e-06,3.849403,1.849999,0.04645024
2.471862e-05,8.705457e-05,6.781479e-06,3.84941,2.050014,0.04647237
2.466093e-05,7.170642e-05,4.501923e-06,3.849485,2.250044,0.04651404
2.147798e-05,5.119599e-05,2.377032e-06,3.849483,2.449994,0.04682438
2.254855e-05,2.603706e-05,1.999601e-07,3.849301,2.650747,0.04845005
1.641327e-05,2.14243e-05,-1.252929e-06,3.843367,2.656103,0.2485203
1.477605e-05,2.202696e-05,5.705812e-08,3.840138,2.657789,0.4498587
1.409664e-05,2.272067e-05,-1.389137e-07,3.839265,2.658015,0.6499888
1.397686e-05,2.288171e-05,-1.565315e-07,3.83931,2.657846,0.8500318
1.420944e-05,2.315924e-05,-1.412289e-07,3.840251,2.656886,1.050019
1.405702e-05,2.317097e-05,-3.670837e-07,3.839973,2.657146,1.25006
1.419896e-05,2.333904e-05,-3.69913e-07,3.840455,2.656673,1.450012
1.448088e-05,2.349956e-05,-6.294968e-07,3.840715,2.656404,1.650017
1.427533e-05,2.310078e-05,-6.424338e-07,3.84002,2.657107,1.850039
1.445284e-05,2.297136e-05,-6.614417e-07,3.840367,2.656781,2.05
1.453074e-05,2.266978e-05,-4.702918e-07,3.84011,2.657082,2.250071
1.456508e-05,2.210907e-05,-4.034039e-07,3.840993,2.656508,2.450069
1.477325e-05,2.125413e-05,-3.266016e-07,3.842933,2.655777,2.650478
-1.406606e-05,1.519396e-05,-1.045751e-07,3.846532,0.2464823,2.85359
-1.299946e-05,4.089881e-05,-7.155818e-06,3.843875,0.4492804,2.855747
-9.057679e-06,5.770161e-05,-6.165893e-06,3.84184,0.649842,2.856051
-1.436305e-05,7.6514e-05,-6.162297e-06,3.841062,0.8499138,2.856139
-1.582829e-05,9.097846e-05,-5.150196e-06,3.84088,1.049973,2.856213
-1.341524e-05,0.0001031492,-5.95425e-06,3.840823,1.250004,2.856241
-1.187218e-05,0.000109887,-5.93873e-06,3.840806,1.450016,2.85625
-9.986621e-06,0.0001120823,-6.660666e-06,3.840809,1.650023,2.856247
-5.38327e-06,0.0001059517,-6.127877e-06,3.840835,1.850036,2.856225
-8.665101e-07,9.320612e-05,-4.315305e-06,3.840929,2.050065,2.856173
8.856374e-06,7.732212e-05,-3.590167e-06,3.84134,2.250118,2.856077
1.679114e-05,5.458578e-05,-5.099534e-06,3.842914,2.450509,2.855737
1.917477e-05,2.590715e-05,5.400553e-07,3.846326,2.653501,2.85349
-1.235304e-05,1.297228e-05,-2.25428e-07,3.774462,0.174449,0.02293857
-1.209765e-05,1.184382e-05,-1.866175e-07,3.770789,0.1707252,0.1742931
-1.358458e-05,7.938645e-06,2.439181e-07,3.82516,0.1737929,0.0229771
-1.688412e-05,6.453568e-06,-1.591196e-06,3.848955,0.1486198,0.148883
-6.687499e-06,1.379067e-05,-4.302776e-07,3.773793,0.2251467,0.02297894
-2.133884e-05,4.292533e-05,-3.011117e-06,3.775206,0.3754781,0.02204394
-5.745523e-06,1.697273e-05,1.26369e-06,3.74863,0.2489075,0.1488932
-6.920044e-06,3.318383e-05,-7.840138e-06,3.747437,0.3495409,0.1488336
4.361288e-06,4.487396e-05,6.824064e-07,3.775193,0.4244927,0.02202507
-2.43002e-05,6.411699e-05,-3.036715e-06,3.775185,0.5755052,0.02199054
-2.796505e-06,4.14333e-05,6.186391e-06,3.746805,0.4496407,0.1486649
-5.646028e-06,5.356002e-05,-8.897938e-06,3.746198,0.5497184,0.1484362
1.148498e-05,6.873828e-05,1.166447e-06,3.775186,0.6244934,0.02198565
-3.314938e-05,9.262798e-05,-3.487045e-06,3.775182,0.7755012,0.02197524
-1.272804e-06,6.376715e-05,6.710297e-06,3.74572,0.6498428,0.1482103
-7.468712e-06,7.875265e-05,-1.31881e-05,3.745499,0.7498779,0.1480429
1.686269e-05,9.290858e-05,2.255683e-06,3.77518,0.8244904,0.02197403
-2.947117e-05,0.0001100586,-4.60156e-06,3.775172,0.9755048,0.02197229
-2.265826e-06,8.333146e-05,1.355569e-05,3.745398,0.8499565,0.1479459
-5.510111e-06,9.37534e-05,-1.399774e-05,3.745352,0.9499713,0.1479025
2.108514e-05,0.0001107913,3.900023e-06,3.775176,1.024493,0.02197131
-3.079281e-05,0.0001231686,-5.355885e-06,3.775177,1.175506,0.02196813
-1.38153e-06,9.920747e-05,1.672211e-05,3.745336,1.05001,0.1478731
-4.743535e-06,0.0001064984,-1.598037e-05,3.745329,1.149996,0.1478532
2.587266e-05,0.0001262014,4.546561e-06,3.775177,1.224494,0.02196663
-2.91462e-05,0.0001331019,-4.971878e-06,3.775179,1.375504,0.02196497
-4.506994e-08,0.0001106886,1.917327e-05,3.74533,1.250022,0.1478374
-3.664259e-06,0.0001145496,-1.689132e-05,3.745322,1.349991,0.1478392
2.957014e-05,0.0001321213,5.311477e-06,3.775179,1.424496,0.02196487
-2.802373e-05,0.0001330822,-4.471294e-06,3.775181,1.575507,0.021965
1.662242e-06,0.0001165502,1.9353e-05,3.745321,1.450022,0.1478371
-2.802556e-06,0.0001165035,-1.694768e-05,3.745326,1.549988,0.147832
3.16511e-05,0.0001330971,5.403295e-06,3.775176,1.624495,0.02196818
