U:0,U:1,U:2,Points:0,Points:1,Points:2
-0.003078066,0.4796609,0.009803543,0.2122876,3.410646,0.01056379
0.02548103,0.4579945,0.006663896,0.4250627,3.422019,0.02192838
0.01028371,0.4922803,0.001391467,0.6126384,3.410309,0.01021168
0.05038199,0.4805872,0.007447346,0.8247208,3.422613,0.02252713
0.05297923,0.4787346,0.007876633,1.024638,3.423107,0.0230594
0.00809161,0.4923058,0.0009988444,1.212484,3.410661,0.01059594
0.007359356,0.4922898,-1.543032e-06,1.412482,3.410664,0.01059945
0.01366636,0.4890277,0.0008982107,1.612645,3.410366,0.01028396
0.01729269,0.4916503,0.0008760339,1.812678,3.410259,0.0101647
0.01524613,0.4952962,-0.0003071086,2.012516,3.410555,0.01048041
0.0193626,0.4899883,0.001622989,2.21264,3.410365,0.01027881
0.02784452,0.4966077,0.002737491,2.41264,3.410203,0.01014975
0.1554028,0.5046732,-0.005414752,2.574257,3.421409,0.6250003
0.1582856,0.5077504,-0.006149244,2.574255,3.421403,1.024994
0.1580489,0.5077561,-0.004536229,2.574255,3.421403,1.224994
0.1622728,0.5097714,-0.00279366,2.574255,3.421403,1.424994
0.1588449,0.5078138,0.0002194204,2.574255,3.421402,1.624993
0.154754,0.5055158,0.001261091,2.574255,3.421403,1.824993
0.1544788,0.5046654,0.002035738,2.574254,3.421403,2.024992
0.1516265,0.504134,0.002643509,2.574247,3.421401,2.274989
-0.0004721261,0.4490373,0.001158965,0.1872031,3.410706,0.0106316
0.0137387,0.4790725,-0.0230357,0.1733585,3.421634,0.175862
0.01463302,0.4891388,0.001764212,0.5875038,3.41049,0.0103959
0.03741849,0.47792,-0.01337393,0.9754048,3.423072,0.02301748
0.008110614,0.493095,-7.519515e-05,1.187522,3.410658,0.01058981
0.02138615,0.495808,5.637125e-05,1.787321,3.41026,0.01016175
0.02245442,0.4982669,0.0001050098,1.987355,3.410366,0.01027984
0.01211677,0.4899449,0.0002131822,2.18748,3.410556,0.01047445
0.0366315,0.4955508,0.001904591,2.387298,3.41023,0.0101447
0.1002022,0.4765913,0.0009018722,2.574912,3.422184,0.0217227
0.1425899,0.4977356,-0.009183833,2.574595,3.42161,0.1221388
-7.311812e-05,0.4884498,0.03175396,0.173548,3.421317,0.8240296
0.01670802,0.4631914,0.0003360944,0.1750591,3.421945,0.9755165
-0.003278362,0.4799784,0.000593386,0.1750893,3.42196,1.024505
0.01247809,0.4694043,-0.000164307,0.1751146,3.421961,1.175504
0.01039772,0.4690775,0.0008003603,0.1751101,3.421966,1.2245
0.009239001,0.4718162,-0.000226211,0.1751159,3.421961,1.375503
-0.007650457,0.4829719,0.001428559,0.1751107,3.421966,1.4245
-0.008434769,0.4841455,1.857736e-05,0.1751158,3.421962,1.575503
