U:0,U:1,U:2,Points:0,Points:1,Points:2
-1.467453,-0.01484919,-0.01890412,0.2476041,1.447374,0.04734458
-1.48956,0.01156779,-0.004681052,0.4500069,1.446651,0.04594848
-1.534941,0.02624953,0.0006516413,0.6498961,1.449185,0.04631209
-1.5684,0.02604858,0.0006758599,0.8499667,1.450024,0.04657508
-1.601885,0.02558948,0.0007070805,1.049966,1.450069,0.04660824
-1.634785,0.03271109,0.0003780324,1.249964,1.449911,0.04656164
-1.67883,0.02615621,0.002150011,1.450074,1.448396,0.04605485
-1.718342,0.03113037,0.002415253,1.649925,1.449373,0.0463469
-1.761312,0.03081159,0.001944559,1.850001,1.45006,0.04660024
-1.805867,0.03129545,0.001979186,2.049995,1.450092,0.04662139
-1.391293,-0.005631702,-0.05519271,0.2481467,1.649859,0.04642237
-1.447835,0.02904746,-0.02345042,0.498474,1.700518,0.09607835
-1.424978,0.06075871,-0.008666489,0.6986022,1.702005,0.09429232
-1.465051,0.04941048,5.02811e-05,0.8990291,1.702567,0.09357273
-1.483512,0.07056067,-0.005507692,1.099437,1.702727,0.09337061
-1.522617,0.0758203,-0.002853323,1.299681,1.702689,0.09328531
-1.557666,0.08637022,-0.004109904,1.499803,1.702589,0.09323358
-1.600696,0.0913286,-0.003725365,1.69987,1.702745,0.09325797
-1.643324,0.09662478,-0.004142397,1.899925,1.702866,0.09328527
-1.394765,-0.01796421,-0.0702467,0.2493491,1.84996,0.04643118
-1.452914,0.03571609,-0.03797408,0.4979316,1.900488,0.09438553
-1.425299,0.06026339,-0.008463825,0.6976784,1.901064,0.09123452
-1.467566,0.07045061,0.001747044,0.8983139,1.90146,0.09003557
-1.486901,0.08931243,-0.001766819,1.099013,1.901636,0.08965455
-1.525915,0.1010121,0.0009395677,1.299429,1.90171,0.08951657
-1.562019,0.1110105,0.0008878243,1.499657,1.901747,0.08946043
-1.606362,0.1202935,0.001121026,1.699789,1.901794,0.08944648
-1.651824,0.1262218,0.001355827,1.899872,1.901825,0.08945406
-1.380624,-0.01311163,-0.06786296,0.2482305,2.050055,0.04598946
-1.423561,0.05620058,-0.04413848,0.4971758,2.100097,0.09374499
-1.410921,0.08178589,-0.006670374,0.697039,2.100275,0.09029699
-1.451736,0.1016133,4.356701e-05,0.8978134,2.100437,0.08885929
-1.4721,0.1255256,-0.004385314,1.098694,2.100562,0.08838655
-1.511215,0.1438212,-0.002609702,1.299232,2.100641,0.08821081
-1.549821,0.160826,-0.002978916,1.499536,2.100687,0.08813778
-1.597865,0.1744391,-0.002859492,1.699716,2.100716,0.08811367
-1.647495,0.1841632,-0.00283558,1.899827,2.100723,0.08811786
-1.359307,0.001356904,-0.07044564,0.2480408,2.249891,0.04591616
-1.398085,0.07241114,-0.0402503,0.4967645,2.300036,0.09357908
-1.38846,0.1000025,-0.006244369,0.696598,2.300148,0.09005569
-1.430556,0.1253569,0.001731355,0.8974866,2.300252,0.08854977
-1.45279,0.1551313,-0.003419907,1.098469,2.300341,0.08803579
-1.491666,0.1792481,-0.001856511,1.299083,2.300406,0.08783849
-1.532837,0.2019892,-0.001113685,1.49944,2.300446,0.0877544
-1.584488,0.2205322,-0.0007022733,1.699655,2.300467,0.08772567
-1.639697,0.2338738,-0.0006456532,1.89979,2.300467,0.08773071
-1.331463,0.0009399486,-0.06985583,0.2476238,2.450098,0.04578821
-1.368837,0.08859983,-0.04619458,0.4965559,2.50003,0.09351704
-1.352869,0.1238932,-0.008975914,0.6963715,2.500102,0.08998633
-1.400272,0.1576785,0.001076055,0.8973012,2.500173,0.08846221
-1.42091,0.1909012,-0.003568475,1.098331,2.500236,0.08793339
-1.464999,0.2231229,-0.001580634,1.298986,2.500284,0.08772638
-1.508966,0.2538672,-0.001495052,1.499376,2.500315,0.0876376
-1.566733,0.2801586,-0.00110501,1.699615,2.500331,0.08760867
-1.629288,0.3001657,-0.001148175,1.899766,2.500331,0.08761762
-1.295392,0.01159889,-0.06913701,0.248277,2.649941,0.0459542
-1.329083,0.1042273,-0.04293584,0.4964502,2.700031,0.09348504
-1.316961,0.1461806,-0.006784467,0.6962553,2.700072,0.08996131
-1.359758,0.1852922,0.001372028,0.8972121,2.700117,0.08843685
-1.383956,0.2261559,-0.003276676,1.098265,2.700159,0.08790497
-1.428112,0.2659866,-0.001687141,1.298939,2.700193,0.08769591
-1.476252,0.3056607,-0.0009980098,1.499345,2.700216,0.08760751
-1.539063,0.3401858,-0.0007480735,1.699597,2.700227,0.08758273
-1.610876,0.3679766,-0.0009559764,1.899759,2.700229,0.08760121
-1.24906,0.0169779,-0.06888123,0.2467793,2.850011,0.04549305
-1.289142,0.1175665,-0.044897,0.4962349,2.900031,0.09343791
-1.268852,0.1665948,-0.01047199,0.6962002,2.900051,0.08995657
-1.316494,0.2166512,0.001437074,0.8971909,2.900079,0.08843969
-1.336694,0.2654022,-0.003020928,1.098256,2.900107,0.08791072
-1.385636,0.3157891,-0.0009348373,1.298936,2.900129,0.08770471
-1.435333,0.3668254,-0.001317653,1.499347,2.900146,0.08762147
-1.50548,0.4155198,-0.0008718999,1.699605,2.900155,0.08760704
-1.587945,0.4585146,-0.001243885,1.899766,2.900151,0.08765157
-1.199419,0.02625904,-0.06935355,0.2462642,3.050006,0.0452983
-1.236623,0.1319603,-0.04056125,0.4962188,3.100012,0.09344076
-1.21944,0.1893336,-0.006087819,0.6962234,3.100034,0.08997064
-1.261295,0.2440108,0.003188193,0.8972259,3.100053,0.08845986
-1.280022,0.3004312,-0.002893639,1.098292,3.100071,0.08793636
-1.325199,0.3618492,-0.001172967,1.298969,3.100086,0.08773663
-1.375996,0.4264059,-0.001167364,1.499378,3.100097,0.08766316
-1.448727,0.4900397,-0.0007848465,1.699639,3.100106,0.08766805
-1.542272,0.5501737,-0.0002429481,1.899784,3.100082,0.08777089
-1.149031,0.03435656,-0.06914258,0.2472771,3.249922,0.04567717
-1.18219,0.1425276,-0.0408071,0.4964267,3.300003,0.09349743
-1.157384,0.2027762,-0.008023168,0.696302,3.300022,0.08999663
-1.197999,0.2672686,0.003540837,0.8972902,3.300035,0.08848743
-1.212697,0.3367909,-0.002186454,1.09835,3.300046,0.08796982
