U:0,U:1,U:2,Points:0,Points:1,Points:2
0.03317788,0.5198983,0.0457247,0.2491939,0.2491884,0.04851105
-0.0005515,0.5255409,0.05407133,0.4501692,0.2493823,0.04689685
0.04600691,0.5593899,0.03937124,0.6499476,0.249521,0.0464981
0.04897727,0.5458618,0.03895998,0.8499482,0.2494211,0.04640977
0.07737093,0.5408127,0.03817908,1.049975,0.2493794,0.04638849
0.09465253,0.5315292,0.03783948,1.24999,0.2493649,0.04638409
0.1023561,0.5307555,0.03495594,1.449995,0.2493486,0.04639116
0.1183518,0.5307691,0.04504982,1.649997,0.2493481,0.04638975
0.05220698,0.4673342,-0.00308706,0.2493671,0.4501728,0.04690394
0.08354356,0.4876767,-0.02816758,0.4989097,0.4989176,0.09641469
0.07934783,0.5188956,-0.008091514,0.6988952,0.4983044,0.09467485
0.09580939,0.5325329,-0.01557014,0.8991788,0.4976005,0.09394299
0.08279978,0.524605,0.01557672,1.099524,0.4971764,0.09371775
0.09730137,0.5200749,0.009002682,1.299733,0.4969794,0.09362992
0.1083339,0.5197216,0.01219905,1.499847,0.4968898,0.09359044
0.02857766,0.4661614,-0.001192317,0.2495165,0.6499473,0.04650205
0.01322285,0.4446524,-0.002789434,0.4982978,0.6988967,0.09467682
0.03293674,0.4235879,0.02068856,0.6979819,0.6979856,0.09163954
0.05611916,0.4437175,0.01379439,0.8985145,0.6972776,0.09052203
0.07579612,0.440745,0.01474021,1.099139,0.696789,0.09017834
0.09365771,0.4469745,0.01011431,1.299508,0.6965245,0.09005355
0.1093259,0.4431674,0.01021431,1.49971,0.6963918,0.0899977
0.04124116,0.4661591,0.005990714,0.2494207,0.8499482,0.04641009
0.0515799,0.4552599,-0.006539424,0.4975975,0.8991802,0.09394296
0.05243942,0.4468412,-0.0009113382,0.6972738,0.8985173,0.09052186
0.06448962,0.4637539,-0.00133868,0.8979676,0.8979717,0.08913526
0.08014544,0.454871,0.004890623,1.098794,0.8975947,0.08869486
0.09409708,0.460866,0.003223861,1.299295,0.8973633,0.08853299
