U:0,U:1,U:2,Points:0,Points:1,Points:2
0.01343809,0.5247057,0.03489935,0.2491786,0.2491493,0.04850349
-0.05049955,0.5326348,0.05803171,0.4502367,0.2486704,0.04662976
-0.02977535,0.5579745,0.02382046,0.6498489,0.247777,0.04589762
-0.03520798,0.5563144,0.03705716,0.8499528,0.2483526,0.04607478
-0.04031031,0.5509471,0.02288508,1.050033,0.247896,0.04590147
-0.05626406,0.5418009,0.03746346,1.249982,0.2485149,0.04607539
-0.06955787,0.5238067,0.01421708,1.45002,0.2469485,0.04555111
-0.07353224,0.5229857,0.03345906,1.649935,0.247665,0.04577483
-0.08951743,0.5225886,0.0237666,1.850014,0.2467444,0.04548599
-0.09628202,0.5254734,0.021005,2.049989,0.2462001,0.0452873
0.03328604,0.4982397,-0.006983044,0.2493689,0.4501424,0.04690196
0.02978265,0.518572,-0.02506807,0.4989223,0.4986718,0.09636549
-0.005907614,0.5566627,0.006495614,0.6988892,0.4979738,0.09460851
-0.02404591,0.5567686,-0.01343558,0.8991825,0.497308,0.09388588
-0.03809454,0.5666679,-0.004998023,1.099525,0.4968762,0.09366242
-0.05440853,0.5729711,-0.001813015,1.299746,0.4966558,0.09357017
-0.06883398,0.5723054,0.004778045,1.499856,0.4964522,0.09351078
-0.08455308,0.5718667,0.01826876,1.69992,0.4964409,0.0935089
-0.09902129,0.5660797,-0.008476773,1.899962,0.4963066,0.09348448
0.008929047,0.530704,-0.004142399,0.2495266,0.649944,0.04649532
-0.04387092,0.5128191,-0.003301593,0.4983026,0.6988391,0.09466991
-0.03982075,0.4955705,0.02075502,0.697983,0.6979006,0.09163019
-0.05200429,0.5056643,0.01525041,0.8985186,0.6972042,0.09051718
-0.05960179,0.4953155,0.0207623,1.099146,0.6967358,0.09018138
-0.06815297,0.510307,0.01951856,1.29952,0.69649,0.09006755
-0.07404988,0.5137176,0.01089548,1.499725,0.6963826,0.09002738
-0.08136757,0.5208014,0.008831239,1.699842,0.6963544,0.09002003
-0.09311144,0.5129521,0.01405687,1.899909,0.6963287,0.09001779
0.01619238,0.5564455,0.0008617533,0.249421,0.8499468,0.04641004
-0.003673478,0.5412941,-0.007746823,0.4975999,0.8991696,0.09394412
-0.02157448,0.5348342,0.0006223832,0.6972767,0.8985047,0.09052504
