U:0,U:1,U:2,Points:0,Points:1,Points:2
0.523169,0.02372132,0.03427462,0.2491998,0.2491962,0.04850161
0.4866157,0.04300052,-0.006054298,0.4501685,0.2493829,0.04689758
0.5005423,0.01989122,-0.003480883,0.6499476,0.249521,0.04649818
0.5123912,0.02529859,0.002676039,0.8499482,0.2494212,0.04641037
0.509505,0.0229469,0.004524795,1.049979,0.2493881,0.04638395
0.5174735,0.02427939,0.006521706,1.249989,0.2493668,0.04638254
0.512261,0.02332955,0.006925829,1.449999,0.249358,0.04638463
0.5257172,-0.02214736,0.05134671,0.2493831,0.4501756,0.04689432
0.5086637,0.05319184,-0.02835125,0.4989116,0.4989171,0.09641327
0.4798137,-0.01547401,-0.004576687,0.6988955,0.4983041,0.0946749
0.4993676,0.0233521,-0.007620221,0.8991793,0.4975987,0.09394433
0.4752036,-0.003248578,-0.0007699168,1.099523,0.4971748,0.09371906
0.4860268,0.01252393,-0.000828134,1.299733,0.4969795,0.09362988
0.4734567,0.005257526,1.799613e-05,1.499847,0.4968898,0.09359048
0.568289,0.0112416,0.03820408,0.2495197,0.6499476,0.04649932
0.5402642,0.05462802,-0.01140393,0.4982997,0.6988971,0.09467526
0.463506,0.001712457,0.0201063,0.6979822,0.6979855,0.09163935
0.4943879,0.01901136,-5.524168e-05,0.8985146,0.6972773,0.09052224
0.4689837,0.004642688,0.00014847,1.099139,0.6967887,0.09017859
0.4797282,0.008867416,-4.96301e-05,1.299508,0.6965244,0.09005363
0.4723451,0.006795438,-0.001405082,1.49971,0.6963917,0.0899978
0.5664889,0.01231241,0.03755978,0.249421,0.8499483,0.0464098
0.5339809,0.02780425,0.004351364,0.4975978,0.8991804,0.09394268
0.4716769,-0.00121471,0.01421461,0.6972739,0.8985173,0.09052179
0.5040584,0.01251695,-0.0004582646,0.8979676,0.8979716,0.08913531
0.4791493,0.009190197,0.0004668006,1.098794,0.8975947,0.08869492
0.4915328,0.01134749,0.001307181,1.299295,0.8973632,0.08853301
0.4806694,0.01190551,-1.618495e-05,1.499575,0.8972323,0.08846077
0.5797951,0.01678638,0.0373283,0.2493793,1.049975,0.04638848
0.5338389,0.03301299,-0.01733231,0.4971741,1.099525,0.09371717
0.4673204,0.01362269,0.008143962,0.6967845,1.099142,0.09017776
0.500212,0.01899508,-0.003162321,0.8975887,1.098798,0.08869445
0.4752121,0.0135751,0.001636853,1.098527,1.098534,0.08819996
0.4890126,0.01627969,0.001933723,1.299114,1.098354,0.08801152
0.4744298,0.01496201,0.001304877,1.499453,1.098241,0.08792571
0.5821165,0.01328364,0.04440993,0.2493648,1.24999,0.04638407
0.5389549,0.02334815,0.0101802,0.496976,1.299734,0.09362909
