U:0,U:1,U:2,Points:0,Points:1,Points:2
-0.2709171,-0.01222097,-0.004568081,0.2486327,0.2492719,0.04828016
-0.2707401,-0.01523001,-0.00274691,0.4500653,0.2493872,0.04688536
-0.2676492,-0.01026659,0.0004137939,0.6499351,0.2495227,0.04649775
-0.2746438,-0.01458192,-0.002037847,0.849947,0.2494223,0.04641022
-0.2773891,-0.013636,-0.00280793,1.049972,0.2493732,0.04638671
-0.2818688,-0.01371551,-0.004799285,1.249975,0.2492116,0.04632838
-0.2806899,-0.01350661,-0.002958449,1.45009,0.2477531,0.04583626
-0.2838941,-0.01239316,-0.001746587,1.649923,0.2486969,0.04611683
-0.2597022,0.01274042,-0.01131219,0.2483164,0.4501167,0.04650763
-0.2756816,-0.00725878,0.001204938,0.4987729,0.4989206,0.09638563
-0.2583264,0.009115424,0.0005405714,0.6988757,0.49833,0.09468237
-0.2685581,-0.002180445,0.003817353,0.8991839,0.4976489,0.09396433
-0.2641938,0.002487353,0.0003935383,1.099539,0.4972377,0.09375111
-0.2677335,0.0007514391,0.0007924508,1.299761,0.4969749,0.09366027
-0.2670768,0.0008091084,-1.836795e-05,1.499865,0.4967834,0.09360812
-0.2578612,-0.001704704,-0.0194464,0.2493246,0.6499203,0.04640827
-0.2764545,-0.00185702,-0.01141385,0.4982426,0.6989146,0.09466917
-0.2560303,0.003332586,-0.004666066,0.6979713,0.698034,0.0916531
-0.2642454,0.001266385,0.0002658962,0.8985263,0.6973688,0.09055413
-0.263614,0.003088221,0.001100873,1.099165,0.6969307,0.09023203
-0.267115,0.00179266,0.0005668729,1.299544,0.6967017,0.09012744
-0.2680656,0.002028613,0.0006953124,1.499746,0.696586,0.09008445
-0.2568314,-0.001894453,-0.01939011,0.2493613,0.8499462,0.04638752
-0.2780062,0.00113984,-0.006401842,0.4975413,0.8992091,0.09393842
-0.2569697,0.003885868,-0.002590093,0.6972666,0.8985768,0.09054097
-0.2707603,0.003097074,0.001650602,0.897987,0.8980823,0.08917789
-0.2636117,0.003087696,0.0002568674,1.098832,0.8977719,0.08876634
-0.2707075,0.003882845,0.0007967108,1.299346,0.8976047,0.08863394
-0.2678063,0.001892108,0.0001259183,1.499631,0.8975121,0.08858079
-0.2545407,-0.003736109,-0.01950575,0.248721,1.05003,0.04616857
-0.2733214,0.002411577,-0.01152964,0.4970733,1.09955,0.09370464
-0.2533149,0.002713942,-0.004157855,0.6967782,1.099201,0.0902013
-0.2650334,0.004107649,3.950231e-05,0.8976164,1.098908,0.08874678
-0.262775,0.00512393,-0.0002569963,1.098579,1.09871,0.08828761
-0.2668466,0.003962945,0.000183492,1.299183,1.098596,0.0881357
-0.2698239,0.00506083,0.0004480982,1.499531,1.098524,0.08807411
-0.2578346,-0.001694972,-0.01830492,0.2491498,1.249958,0.04629121
-0.2739596,0.004058636,-0.009615093,0.4969363,1.299752,0.09362882
-0.2537799,0.006187038,-0.003285953,0.6965259,1.299563,0.09008146
-0.2686615,0.007622052,0.002043482,0.8973931,1.299396,0.08859286
-0.2634127,0.006716772,-7.631932e-05,1.098409,1.299275,0.08811274
-0.271002,0.00882985,0.0005594987,1.299065,1.299199,0.08795094
-0.2712841,0.007746395,-9.076369e-05,1.499453,1.299144,0.08788526
-0.2535573,-0.001903995,-0.01917529,0.2493505,1.449999,0.04637558
-0.2710295,0.005020814,-0.01055287,0.496892,1.499867,0.09359714
-0.2513198,0.006309726,-0.002710002,0.6964059,1.499756,0.09002963
-0.263617,0.008185466,0.0001137974,0.8972682,1.499659,0.08852634
-0.2617677,0.0102837,-0.0008855023,1.098303,1.499585,0.08803718
-0.2682918,0.0100853,0.000339998,1.298986,1.499534,0.08787168
-0.2717422,0.01160422,0.0001648526,1.499398,1.499494,0.08780573
-0.2512105,-0.001224167,-0.0190307,0.249358,1.649999,0.04638158
-0.2688578,0.00670829,-0.01022133,0.4968592,1.699927,0.09358185
-0.2484287,0.009482283,-0.003770314,0.6963443,1.699862,0.09000469
-0.2646178,0.01325171,0.001461239,0.8971997,1.699803,0.08849432
-0.2607251,0.01463012,-0.0008851614,1.098241,1.699757,0.08800109
-0.2698264,0.01641183,0.0003443468,1.298936,1.699724,0.08783476
-0.2728081,0.01701771,-0.0001365314,1.499363,1.699695,0.0877706
