U:0,U:1,U:2,Points:0,Points:1,Points:2
-0.0001495296,0.000140752,-1.193633e-06,0.2488044,0.2492734,0.04833481
-0.0004522031,0.000100802,-2.938571e-06,0.4501126,0.2493845,0.04688938
-0.0006613866,0.0001067784,1.362358e-05,0.6499413,0.2495352,0.04649043
-0.0009656114,9.487872e-05,-1.036844e-05,0.8499477,0.2494372,0.04640259
-0.001286849,8.614926e-05,-2.800222e-05,1.049975,0.2493964,0.04638105
-0.001682469,7.542743e-05,-4.081937e-05,1.249989,0.2493808,0.04637514
-0.00213654,9.012818e-05,-4.66478e-05,1.44999,0.2493258,0.04638348
-0.002633964,9.957747e-05,-5.76856e-05,1.650009,0.2489793,0.04624256
-0.00326418,0.0001724843,-4.280087e-05,1.85003,0.2471737,0.0456322
-0.003980122,0.0001946835,-6.218365e-05,2.049932,0.2485847,0.04607578
-0.00478102,0.0001817661,-8.000936e-05,2.249996,0.2489824,0.04626189
-0.005777608,0.000315462,-5.642293e-05,2.450061,0.2473414,0.04569494
-9.240019e-05,0.0004664054,2.313827e-06,0.2489261,0.4500921,0.04671079
-0.0004856488,0.0005329825,-5.963492e-07,0.4988479,0.4989109,0.09639736
-0.0006826892,0.0006219731,3.319865e-05,0.6988839,0.498297,0.09467755
-0.0009663419,0.0006418944,4.120354e-05,0.8991765,0.4975915,0.09394867
-0.001233205,0.0007324396,4.641157e-05,1.099523,0.4971653,0.09372295
-0.001555858,0.0008197593,5.394204e-05,1.299731,0.4969609,0.09363087
-0.001907874,0.0009488533,6.07799e-05,1.499847,0.496826,0.09357714
-0.002329376,0.001109851,7.18536e-05,1.699922,0.4966161,0.09351687
-0.002806779,0.001302015,8.661151e-05,1.89994,0.4964589,0.09347509
-0.003388252,0.001533871,9.460056e-05,2.099956,0.49659,0.09350164
-0.004074629,0.001863563,0.0001203213,2.299987,0.4965524,0.09349225
-0.004892132,0.002230501,0.0001403568,2.500001,0.4962523,0.09342698
-6.179848e-05,0.0006544248,1.834289e-05,0.2493553,0.6499594,0.04645913
-0.0005182984,0.0007143164,-3.01936e-05,0.4982697,0.6988947,0.09466747
-0.0006449021,0.0007620195,2.024648e-06,0.6979733,0.6979834,0.09163834
-0.0009143535,0.000832568,1.016969e-05,0.8985119,0.6972741,0.09052249
-0.001157114,0.0009277144,1.513296e-05,1.099138,0.6967827,0.09017853
-0.001462467,0.001053321,1.644986e-05,1.299508,0.6965104,0.09005218
-0.001792409,0.001209001,1.991514e-05,1.49971,0.6963543,0.08999188
-0.002181867,0.001408415,2.328598e-05,1.699826,0.696241,0.08995671
-0.002626303,0.001656612,2.690848e-05,1.89989,0.69618,0.08993846
-0.003160581,0.001960485,2.923312e-05,2.09993,0.6961774,0.08993472
-0.003786525,0.00235033,3.81463e-05,2.299959,0.6961598,0.08993208
-0.004525621,0.002823219,4.309744e-05,2.499977,0.6961068,0.08992749
-2.612256e-05,0.0008986637,-8.542956e-06,0.2494062,0.8499484,0.04640274
-0.0004187658,0.0009518731,-3.070542e-05,0.4975849,0.8991792,0.09393925
