U:0,U:1,U:2,Points:0,Points:1,Points:2
0.002108806,-0.002098756,-3.969661e-06,0.249183,0.2491986,0.04851067
0.006043658,-0.001430384,7.938686e-05,0.4501687,0.2493824,0.04689769
0.009260915,-0.001566504,-0.0002074693,0.6499476,0.2495209,0.04649821
0.01287773,-0.001228067,0.0001025207,0.849949,0.249419,0.04641198
0.0165198,-0.001069565,0.0002335212,1.049974,0.2493698,0.04639486
0.02028106,-0.0007149087,0.0003785282,1.249989,0.249367,0.04638262
0.02388684,-0.000341734,0.0005098348,1.449999,0.2493656,0.04638062
0.001411801,-0.006028499,-8.017868e-05,0.2493807,0.450175,0.0468967
0.006896174,-0.006920292,-5.48497e-06,0.4989117,0.4989172,0.09641361
0.009710316,-0.007395542,-0.0004240076,0.6988957,0.4983049,0.0946753
0.01342679,-0.007143019,-0.0004378469,0.8991795,0.4976004,0.09394506
0.01655066,-0.007275682,-0.0003942419,1.099524,0.4971781,0.09372037
0.02008306,-0.007309065,-0.0003861871,1.299734,0.4969864,0.09363232
0.001538554,-0.009248966,0.0001947405,0.2495186,0.6499471,0.04650026
0.007268183,-0.009746852,0.0004089415,0.4982997,0.6988979,0.09467557
0.009770163,-0.009921026,1.270273e-05,0.6979824,0.6979875,0.09163991
0.0133348,-0.009977782,-7.109288e-05,0.898515,0.6972811,0.09052334
0.01654059,-0.0101135,-9.462747e-05,1.09914,0.6967959,0.09018066
0.02001704,-0.01020965,-6.791279e-05,1.299509,0.6965376,0.09005763
0.001193103,-0.0127937,-9.985034e-05,0.2494209,0.8499483,0.04640982
0.006872176,-0.01339745,0.0004348243,0.4975979,0.8991815,0.09394301
0.009614574,-0.01347691,7.675634e-05,0.6972741,0.8985201,0.09052253
0.01329637,-0.01367028,-2.440534e-07,0.897968,0.8979769,0.08913678
0.0161918,-0.01357449,8.330924e-06,1.098795,0.8976043,0.08869776
0.01994543,-0.01398011,-7.602396e-06,1.299296,0.8973804,0.08853843
0.0009944944,-0.01628142,-0.0002232205,0.2493793,1.049975,0.04638852
0.00687106,-0.01638444,0.0003731643,0.4971742,1.099526,0.09371757
0.00955791,-0.01656789,0.0001001721,0.6967847,1.099145,0.09017868
0.01287268,-0.01657011,-8.01928e-06,0.8975893,1.098805,0.08869626
0.01620684,-0.01691652,-4.77046e-06,1.098528,1.098545,0.08820343
0.019684,-0.01719028,-1.720095e-05,1.299115,1.098373,0.08801821
0.0005434849,-0.01975018,-0.0003768376,0.2493648,1.24999,0.04638408
0.006709318,-0.01970682,0.0003585861,0.4969763,1.299736,0.0936294
0.009380182,-0.01986896,6.989896e-05,0.6965179,1.299514,0.09005341
0.01292598,-0.02016938,9.210669e-06,0.8973544,1.299305,0.08853374
0.0159643,-0.02033178,1.841751e-05,1.098344,1.299132,0.08801453
0.01943448,-0.02067895,-1.17309e-06,1.298979,1.299008,0.08781313
0.000136225,-0.02302674,-0.0005135543,0.2493485,1.449996,0.04639109
0.006617434,-0.02271991,0.0003702069,0.4968842,1.499849,0.09358939
0.009232401,-0.02303183,8.158287e-05,0.6963808,1.499715,0.08999644
0.01261579,-0.02317432,-1.101324e-06,0.8972174,1.499585,0.08846007
0.01568895,-0.02356321,1.531601e-05,1.098224,1.499471,0.08792715
