U:0,U:1,U:2,Points:0,Points:1,Points:2
-0.09412488,-0.00488033,-0.001643947,0.249201,0.2491867,0.04850691
-0.09470897,-0.0100332,-0.00155978,0.4501688,0.2493788,0.04690227
-0.09159532,-0.00674874,-0.0005708566,0.6499477,0.2495091,0.04650764
-0.09192171,-0.0102218,-0.002491132,0.8499483,0.2494131,0.04641704
-0.09051191,-0.009608298,-0.002752097,1.049976,0.2493789,0.0463919
-0.0899731,-0.009554897,-0.003133854,1.249989,0.249362,0.04639046
-0.08719463,-0.009255825,-0.003377576,1.449996,0.2493723,0.04638662
-0.08415443,-0.009335798,-0.003385384,1.649999,0.2493824,0.04639258
-0.09346119,0.004287247,-0.004148745,0.2493694,0.4501713,0.04690384
-0.09704467,-0.005755862,0.0009150753,0.4989119,0.4989194,0.09642051
-0.08789569,0.0002625905,0.0001213403,0.6988982,0.4983116,0.09468629
-0.09065758,-0.005549364,0.001449703,0.8991834,0.4976263,0.09395856
-0.08613737,-0.004358522,5.611942e-05,1.099533,0.4972305,0.09374271
-0.0849729,-0.006062954,0.0001287268,1.299744,0.4970764,0.09366875
-0.08141465,-0.006264152,-0.0001947877,1.499861,0.4970397,0.09364495
-0.07861396,-0.007257029,-0.0002511113,1.699923,0.4970366,0.09363914
-0.0914338,-0.0008543433,-0.006751119,0.2495261,0.6499512,0.04649575
-0.09855203,-0.003935925,-0.003879596,0.4983,0.6989072,0.09468116
-0.08797578,-0.003225157,-0.002060454,0.6979865,0.6980117,0.09164939
-0.09019253,-0.005383561,3.151295e-05,0.898523,0.6973321,0.09054089
-0.08690516,-0.005949054,1.61681e-05,1.099153,0.6968892,0.09021216
-0.08558073,-0.00761623,2.052654e-05,1.299528,0.6966875,0.09010816
-0.08259262,-0.008588148,3.305521e-05,1.499734,0.6966204,0.09007432
-0.07974239,-0.009941896,6.962328e-06,1.69985,0.6965972,0.09006174
-0.09251055,-0.001503973,-0.006985734,0.2494209,0.8499485,0.04641068
-0.1017725,-0.004214236,-0.001689659,0.4975987,0.8991944,0.09394923
-0.09031533,-0.004646593,-0.001414007,0.6972803,0.8985509,0.09053389
-0.09422367,-0.007453267,0.0007966827,0.8979799,0.8980387,0.08915917
-0.08882455,-0.00875185,3.300414e-05,1.098814,0.8977143,0.08873823
-0.08816605,-0.01064787,0.000212092,1.299324,0.8975525,0.08860283
-0.08408635,-0.01209288,2.261517e-05,1.499611,0.8974921,0.08855759
-0.08102523,-0.01369501,4.02538e-05,1.699776,0.8974649,0.08853957
-0.0943227,-0.002146336,-0.007242432,0.2493882,1.049979,0.04638401
-0.1031014,-0.00514362,-0.00324562,0.4971764,1.099539,0.09372415
-0.09129252,-0.007023246,-0.00165328,0.6967932,1.099177,0.09019208
-0.09439492,-0.009064851,0.0002339047,0.8976051,1.098867,0.08872324
-0.09009917,-0.01102851,-0.000251601,1.098554,1.098653,0.08825218
-0.08881519,-0.01312346,4.229559e-05,1.299152,1.098539,0.08809529
-0.08573423,-0.01513755,0.0001200533,1.499502,1.098491,0.08804125
-0.08276657,-0.0170126,6.16297e-05,1.699708,1.098465,0.08801888
-0.09665642,-0.00261504,-0.00749837,0.2493671,1.249989,0.04638206
-0.1052533,-0.005495167,-0.003501856,0.4969823,1.299747,0.09363457
-0.0938596,-0.007812623,-0.001749111,0.6965289,1.299543,0.09006846
-0.09816178,-0.01079335,0.0008145787,0.8973741,1.299362,0.08856473
-0.09293698,-0.01330795,-3.62709e-05,1.098376,1.299228,0.08807047
-0.09207904,-0.01582733,0.0001343311,1.299025,1.29915,0.08790121
-0.08804826,-0.01828493,1.879936e-05,1.499415,1.299114,0.08784163
