U:0,U:1,U:2,Points:0,Points:1,Points:2
-2.179412e-05,2.068892e-05,-1.562268e-06,0.2474912,0.2474415,0.0472858
-6.421322e-05,1.590652e-05,6.351138e-07,0.4499101,0.2462895,0.04576807
-9.546652e-05,1.198611e-05,7.849555e-07,0.6499417,0.2464837,0.04543084
-0.0001308984,3.921889e-06,-2.654466e-06,0.8498847,0.2480528,0.04593253
-0.0001502954,-4.782976e-06,-3.99377e-06,1.050022,0.2490594,0.04627049
-0.0001663869,-1.19688e-05,-4.162193e-06,1.249937,0.2487051,0.04616354
-0.0001750934,-1.783494e-05,-3.847141e-06,1.450004,0.2493075,0.04637553
-0.000170543,-2.476768e-05,-5.708887e-06,1.650009,0.2493629,0.04640089
-0.0001530287,-3.132925e-05,-7.240723e-06,1.850032,0.2494029,0.04641738
-0.0001219256,-3.9207e-05,-8.648704e-06,2.050108,0.2495101,0.04645965
-1.928592e-05,6.551627e-05,-5.800492e-07,0.2473392,0.4497892,0.04614833
-8.270216e-05,7.112396e-05,-8.907936e-07,0.498521,0.498262,0.0961737
-0.000111207,6.657407e-05,3.054963e-06,0.6988043,0.4976934,0.09453065
-0.0001451666,4.943337e-05,3.701015e-06,0.8991577,0.4973084,0.0938862
-0.0001639385,3.490205e-05,1.863864e-06,1.099547,0.4970746,0.09370908
-0.0001787336,1.401605e-05,6.807639e-07,1.299774,0.496994,0.09365727
-0.0001798121,-7.067519e-06,-8.211184e-07,1.499941,0.4970906,0.0936826
-0.0001713279,-3.167673e-05,-2.043291e-06,1.700114,0.497303,0.09376326
-0.0001497831,-5.413824e-05,-4.110525e-06,1.900378,0.4977468,0.09397777
-2.421234e-05,0.0001058528,-2.839414e-06,0.2477023,0.6500204,0.04587807
-9.603171e-05,0.0001037995,-5.317514e-06,0.4979445,0.6987587,0.09457636
-0.0001244407,9.304651e-05,-3.763719e-07,0.6978933,0.697841,0.0916075
-0.0001609379,7.275497e-05,5.82662e-07,0.8985036,0.6972211,0.09052121
-0.0001844593,5.016594e-05,6.563092e-07,1.099169,0.6968375,0.09020476
-0.0002008326,2.121832e-05,1.33428e-07,1.299575,0.6966966,0.09011663
-0.0002053167,-1.004245e-05,-4.779728e-07,1.49985,0.6967563,0.09012501
-0.0001955031,-4.417821e-05,-5.833023e-07,1.700133,0.6970028,0.09022138
-0.0001738033,-7.716219e-05,-1.386991e-06,1.900552,0.6974829,0.09053159
-2.547074e-05,0.0001540259,-1.610668e-06,0.24871,0.8498738,0.04613095
-0.0001070741,0.0001506862,-5.432159e-06,0.4974111,0.8991513,0.0939021
-0.0001439786,0.0001348292,-1.290008e-06,0.697216,0.8985027,0.0905181
-0.0001887916,0.0001078212,-4.523828e-07,0.8979706,0.8980076,0.08915324
-0.0002148102,7.31975e-05,-1.601145e-07,1.098837,0.8977091,0.08873846
-0.000239344,3.391095e-05,1.213144e-08,1.299383,0.897593,0.08861877
-0.0002458658,-1.157671e-05,-5.107981e-07,1.49975,0.8976398,0.08862328
-0.0002399858,-6.250749e-05,-4.027015e-08,1.700111,0.8978388,0.08874296
-0.000214056,-0.0001115934,-1.518164e-06,1.900599,0.8981951,0.08913712
-2.405587e-05,0.0002074751,1.458612e-06,0.2491095,1.050012,0.04627887
-0.0001243392,0.0001991234,-5.959687e-06,0.4970233,1.099539,0.09368868
-0.0001679436,0.000180093,-2.223798e-06,0.6967413,1.09917,0.09018252
-0.0002186095,0.0001444221,-3.805827e-08,0.8976026,1.098867,0.08872078
-0.0002581416,0.0001046274,-6.257018e-07,1.098583,1.098669,0.08825487
-0.0002866112,5.159657e-05,-2.002595e-07,1.299221,1.09859,0.08811552
-0.0003022895,-7.410106e-06,-9.145162e-07,1.499653,1.098627,0.08811961
-0.0002949007,-7.661298e-05,-4.947977e-07,1.700059,1.09877,0.08825831
-0.0002722659,-0.0001443147,-1.920001e-06,1.900558,1.099009,0.08870589
-2.758538e-05,0.0002731708,1.299745e-06,0.2485411,1.24992,0.04610176
-0.0001455059,0.0002598684,-6.87003e-06,0.4967418,1.299754,0.09358425
-0.0001979528,0.0002372456,-2.182935e-06,0.6964632,1.299549,0.090058
-0.000263772,0.0001960968,-5.263044e-07,0.8973734,1.299373,0.08856304
-0.0003087931,0.0001421293,-5.757799e-07,1.098411,1.299252,0.08807396
-0.0003527359,7.718305e-05,-5.923112e-07,1.299101,1.299203,0.08792374
-0.0003725924,-1.782906e-06,-7.59258e-07,1.499574,1.29923,0.08792836
-0.0003766226,-9.330231e-05,-8.118191e-07,1.700005,1.299327,0.08807999
-0.0003482578,-0.0001870717,-1.680044e-06,1.900495,1.299477,0.08855851
-0.000290967,-0.000285582,2.756346e-06,2.100494,1.299658,0.09013593
-3.258708e-05,0.0003482999,2.166854e-06,0.2476796,1.450095,0.04580588
-0.0001706829,0.0003309177,-8.116778e-06,0.4965842,1.499862,0.09353137
-0.0002337179,0.0003058214,-2.959274e-06,0.6963271,1.499749,0.09000286
-0.0003124076,0.0002566318,-1.428967e-07,0.8972459,1.499647,0.0884936
-0.0003767275,0.0001981796,-1.140588e-06,1.098305,1.499575,0.08799316
-0.0004318456,0.0001165731,-4.127697e-07,1.299022,1.499546,0.08783688
-0.0004725186,2.085783e-05,-2.081377e-06,1.49952,1.499565,0.08784147
-0.0004820988,-9.986229e-05,-4.611504e-07,1.699969,1.499627,0.08800032
-0.0004645384,-0.0002233286,-5.097824e-06,1.900463,1.499721,0.08849421
-0.0003912111,-0.0003687292,3.517519e-06,2.100436,1.499828,0.09009365
-3.305027e-05,0.0004385188,3.134065e-06,0.2486719,1.649928,0.04610124
-0.0001969348,0.0004156511,-9.95455e-06,0.4966792,1.699916,0.09354192
-0.0002724607,0.0003883865,-3.312702e-06,0.6962858,1.699857,0.08998084
-0.0003704655,0.000336084,-9.37184e-07,0.8971859,1.699799,0.08846164
-0.0004481659,0.0002627306,-8.126834e-07,1.098248,1.699757,0.08795478
-0.0005296884,0.000170891,-1.40188e-06,1.298976,1.69974,0.08779458
-0.0005858616,4.979488e-05,-7.814533e-07,1.499489,1.699753,0.08779822
-0.0006204126,-0.0001039541,-1.495483e-06,1.699955,1.699792,0.0879599
-0.0006115893,-0.0002736917,-1.240385e-06,1.900477,1.699852,0.08845999
-0.0005369172,-0.0004816467,5.724212e-06,2.100519,1.699922,0.09005641
-3.223554e-05,0.0005398679,6.646768e-06,0.2491722,1.849995,0.04631643
-0.0002259253,0.000515222,-1.144814e-05,0.4966969,1.899967,0.09354141
-0.0003161981,0.0004894069,-3.963232e-06,0.6962749,1.899922,0.0899724
-0.000434211,0.0004344717,-4.300244e-07,0.8971645,1.899886,0.08844864
-0.0005411772,0.0003634646,-1.996982e-06,1.098224,1.899861,0.08793814
-0.000648158,0.0002571335,-5.331079e-07,1.298955,1.899852,0.087775
-0.0007468982,0.0001192121,-3.53886e-06,1.499473,1.89986,0.08777653
-0.0008100105,-7.271606e-05,2.837955e-07,1.69995,1.899885,0.0879381
-0.0008418472,-0.0002947859,-1.083944e-05,1.900502,1.899923,0.08843966
-0.0007613712,-0.0005900903,1.038796e-05,2.100647,1.89997,0.09002666
-3.717187e-05,0.0006543753,8.374935e-06,0.2480556,2.050063,0.04595193
-0.0002529669,0.0006302648,-1.307521e-05,0.4966512,2.099976,0.09353079
-0.0003552136,0.0006072068,-4.569929e-06,0.6962842,2.099955,0.08997278
-0.0004961243,0.000557605,-1.293651e-06,0.8971725,2.099936,0.08844833
-0.0006244709,0.0004774834,-1.046245e-06,1.098228,2.099922,0.08793633
-0.0007732964,0.000373685,-2.624789e-06,1.298954,2.099917,0.08777086
-0.0009101476,0.0002112925,-2.078606e-06,1.499465,2.099924,0.08776949
-0.00103362,-1.323975e-05,-4.799311e-06,1.69993,2.09994,0.08792874
-0.001117494,-0.0003153199,-2.990993e-06,1.90046,2.099963,0.08843075
-0.001084042,-0.0007347966,2.154225e-05,2.100564,2.099989,0.09002722
-2.59686e-05,0.0007796291,1.240789e-05,0.2490489,2.249975,0.04626589
-0.0002750197,0.0007603387,-1.481996e-05,0.4967882,2.299984,0.09356012
-0.0003933536,0.0007457739,-5.014798e-06,0.6963377,2.299976,0.08998538
-0.0005567635,0.0007059936,-7.011174e-07,0.8972127,2.299966,0.08845993
-0.0007243783,0.0006477111,-2.169286e-06,1.098258,2.299958,0.08794762
-0.0009232142,0.000547212,-5.500612e-07,1.29897,2.299957,0.08778029
-0.001131979,0.0003918014,-2.795125e-06,1.499461,2.299962,0.08777501
-0.001350645,0.0001395624,5.330334e-08,1.69989,2.299975,0.08792868
-0.001545568,-0.0002142154,-1.125449e-05,1.900336,2.299997,0.08842825
-0.001665846,-0.0008019792,3.402957e-05,2.100239,2.300031,0.09005003
-1.030468e-05,0.0009183094,1.97207e-05,0.2493441,2.450004,0.04637445
-0.0002852123,0.0009008518,-1.581659e-05,0.4968875,2.499997,0.09358628
-0.0004129809,0.0009017176,-5.146888e-06,0.6964078,2.49999,0.0900054
-0.0005938215,0.0008855118,-1.634137e-06,0.897275,2.499984,0.08848077
-0.0007874874,0.000846754,-2.408609e-06,1.098308,2.49998,0.08796916
-0.001028084,0.0007802203,-3.8494e-06,1.299,2.499981,0.08780013
-0.0013117,0.0006392422,-3.961908e-06,1.499462,2.499986,0.08778926
-0.001634419,0.0004104672,-9.671453e-06,1.699839,2.499998,0.08793124
-0.002032376,-2.605109e-05,-1.078132e-05,1.900183,2.500029,0.08841082
-0.00234062,-0.0007545529,2.469431e-05,2.099853,2.50011,0.09002051
3.625442e-06,0.001061755,2.289693e-05,0.2493457,2.649996,0.04637829
-0.0002845993,0.001045749,-1.56146e-05,0.4969019,2.700002,0.09360183
-0.0004156217,0.001068276,-5.254446e-06,0.6964586,2.699997,0.09002561
-0.0006078851,0.00108183,-1.239143e-06,0.8973361,2.699994,0.08850406
-0.0008294805,0.001090069,-3.202495e-06,1.098361,2.699992,0.0879935
-0.001126247,0.001075852,-1.603726e-06,1.299033,2.699993,0.0878222
-0.001502049,0.00101261,-4.439606e-06,1.499463,2.699997,0.08780283
-0.002025373,0.0008680936,-1.566523e-06,1.699786,2.700006,0.08792351
-0.002687862,0.0005685626,-2.001901e-05,1.900032,2.700054,0.08834411
-0.003832266,-0.0001022556,6.938629e-05,2.099583,2.700353,0.0897456
-4.435897e-05,4.526964e-05,9.456149e-07,0.2924348,0.2923865,0.2962625
-8.14936e-05,2.083335e-05,-5.125903e-06,0.5044697,0.2731852,0.3038558
-0.0001030889,1.602731e-05,1.886094e-06,0.7039394,0.2569886,0.3083779
-0.0001302422,7.878262e-06,-3.015416e-06,0.8992835,0.2515741,0.3105984
-0.000146609,7.910528e-06,7.276364e-07,1.099292,0.2502815,0.3106232
-0.000157509,1.894241e-06,-8.126759e-07,1.299665,0.2500023,0.3104933
-0.0001567891,-2.013964e-06,9.320923e-07,1.500015,0.2500709,0.3105816
-0.0001491777,-7.340736e-06,-1.026038e-08,1.700323,0.2504537,0.310786
-0.0001295205,-1.22692e-05,1.778308e-06,1.900099,0.2519064,0.310904
-2.464648e-05,8.679213e-05,5.540125e-06,0.2733836,0.5043769,0.3040987
-8.012809e-05,6.85067e-05,-7.155918e-07,0.4861072,0.4859913,0.2950713
-0.000109832,5.910123e-05,1.714689e-06,0.6933139,0.4740235,0.2926106
-0.0001448949,4.559699e-05,6.62424e-07,0.8964156,0.4685047,0.2916396
-0.0001633028,2.977857e-05,4.942996e-07,1.098015,0.4661898,0.2912527
-0.0001784603,1.263235e-05,1.944555e-08,1.298984,0.4654683,0.2910919
-0.0001792858,-7.626545e-06,-5.808705e-07,1.499664,0.465611,0.2911418
-0.000171285,-2.933099e-05,-8.686639e-07,1.700244,0.4665817,0.2913715
-0.0001490892,-4.872531e-05,-1.726549e-06,1.900884,0.4691207,0.2918
-2.291367e-05,0.0001178287,-3.364884e-08,0.2571244,0.7039452,0.308595
-8.5803e-05,0.0001065836,-1.982863e-06,0.4740927,0.6933021,0.2926753
-0.0001216421,9.17709e-05,-2.003461e-06,0.6868272,0.6868714,0.2871206
-0.0001568574,7.114608e-05,4.556082e-07,0.8931463,0.6826302,0.2848233
-0.0001824825,4.854414e-05,7.931352e-07,1.096281,0.6804605,0.2839735
-0.0001984128,2.059763e-05,4.269292e-07,1.298022,0.6796741,0.2836909
-0.0002029513,-9.720131e-06,-8.013827e-08,1.499148,0.6798576,0.2837228
-0.0001948085,-4.251433e-05,-1.056727e-06,1.700093,0.6809686,0.2840358
-0.0001720865,-7.564377e-05,-1.212823e-06,1.901285,0.6833551,0.2848071
-2.791609e-05,0.000164728,2.791943e-06,0.251619,0.8992944,0.3106897
-9.783445e-05,0.0001552806,-9.024423e-07,0.4684489,0.8964312,0.2916548
-0.0001400318,0.000135087,-2.714171e-06,0.6824401,0.8932267,0.2848052
-0.0001863072,0.0001079743,-1.792892e-07,0.8904118,0.8906477,0.2817076
-0.0002148806,7.389382e-05,-1.08343e-06,1.094642,0.8891003,0.2805086
-0.0002385641,3.3842e-05,1.021165e-07,1.297051,0.8884933,0.2801061
