U:0,U:1,U:2,Points:0,Points:1,Points:2
0.009529398,-0.00969929,0.0002043686,0.2490502,1.648988,0.04842941
0.02734323,-0.006945054,0.0005669078,0.4501827,1.649189,0.04684559
0.04165448,-0.007459808,-0.001344077,0.6499706,1.649347,0.04647853
0.06043601,-0.009567139,-8.138803e-05,0.8499204,1.649221,0.04638578
0.07921153,-0.01170294,-0.000475668,1.049978,1.648826,0.04623394
0.1041359,-0.0147343,-0.000273785,1.250069,1.649742,0.0464024
0.136357,-0.03164388,-0.004421898,1.450298,1.650276,0.04657276
0.006820554,-0.02723043,0.000102278,0.2492501,1.850079,0.04683816
0.03061398,-0.03292209,0.0005296301,0.4989121,1.899035,0.09646231
0.04326569,-0.03616723,-0.001103944,0.6988916,1.898766,0.09473585
0.06037808,-0.03931226,0.0004102336,0.8990864,1.898727,0.09394724
0.07437934,-0.04519872,-0.0002506565,1.09937,1.899552,0.09356145
0.0910158,-0.05609747,-0.001021566,1.299809,1.900757,0.09331965
0.1077648,-0.07177672,-0.002652851,1.500352,1.901537,0.09304935
0.006587177,-0.04225207,0.0009443246,0.2495038,2.049944,0.04649252
0.0298391,-0.04520418,0.001633472,0.4982569,2.099132,0.09467133
0.04103901,-0.04789723,0.0001656474,0.6979288,2.098601,0.09161929
0.05611817,-0.05200838,-0.0007812669,0.8984162,2.098538,0.09043132
0.07068905,-0.05691189,-0.001437159,1.099017,2.099009,0.08995376
0.08553845,-0.06377325,-0.001355972,1.299496,2.099711,0.08967433
0.09695794,-0.07271962,-0.001157475,1.499996,2.10011,0.08938741
0.005213429,-0.05687717,-6.985739e-05,0.249254,2.249938,0.04634973
0.02693085,-0.05986843,0.001750664,0.4974374,2.299396,0.09390544
0.03740051,-0.06247024,0.0005117908,0.6971996,2.299005,0.09048938
0.05174872,-0.06689423,0.0003950167,0.8979052,2.29887,0.08906782
0.0624396,-0.07110211,0.000285282,1.098738,2.299022,0.08856798
0.07597444,-0.07912242,0.0003457062,1.29928,2.29931,0.08834085
0.08674141,-0.08650072,0.0002327967,1.499612,2.299566,0.08820258
0.003088631,-0.06950731,-0.001138746,0.2477476,2.450073,0.04583084
0.02486564,-0.07131124,0.001230513,0.4968803,2.49968,0.09365474
0.03435081,-0.07415772,0.0004770868,0.6967026,2.499489,0.09015045
0.04639472,-0.07798732,-3.686965e-05,0.8975512,2.499403,0.08865656
0.05842112,-0.08300389,-3.737475e-05,1.098508,2.499444,0.08814204
0.07021445,-0.08889802,-0.0001101084,1.299116,2.499561,0.08793752
0.08088099,-0.09487372,-5.760573e-05,1.499473,2.49969,0.08784255
0.002455994,-0.08307168,-0.0006150092,0.2486899,2.649924,0.04610801
0.02227289,-0.0827996,0.00119769,0.4968204,2.699833,0.09359699
0.03102804,-0.08554646,0.0002906053,0.6964683,2.699748,0.09003826
0.04290134,-0.09013552,0.0001206131,0.8973427,2.699701,0.08851765
0.05290711,-0.09469578,0.0001809896,1.098351,2.699707,0.08799569
0.0641475,-0.100756,8.042713e-05,1.299002,2.699754,0.08779751
0.07472919,-0.1065062,9.036398e-05,1.499394,2.699814,0.08771746
0.0001934969,-0.092852,-0.001371986,0.2493049,2.850006,0.04637548
0.01999011,-0.09239572,0.0009519128,0.4968398,2.899923,0.0935806
0.02762225,-0.09578626,0.0002882741,0.6963683,2.899875,0.0899939
0.0384003,-0.100111,-3.698148e-05,0.8972317,2.899847,0.08846175
