U:0,U:1,U:2,Points:0,Points:1,Points:2
0.5234035,0.01811154,0.03434438,0.2492065,2.849181,0.04850931
0.4982704,0.03445487,-0.007412202,0.4501833,2.849366,0.04691896
0.5305722,0.00884326,-0.004819133,0.6499685,2.849529,0.04652489
0.5580914,0.01377583,-0.0001414987,0.8499671,2.849433,0.04644685
0.5738387,0.002268717,-0.001580872,1.049986,2.849394,0.04642682
0.596182,-0.001553319,0.0006641469,1.249995,2.849384,0.04641868
0.6127426,-0.002632138,0.0005753123,1.450004,2.849363,0.04643286
0.6331305,-0.007862205,0.0008349791,1.650002,2.849369,0.04644674
0.5249599,-0.0383893,0.05361582,0.249384,3.050169,0.04689951
0.5218976,0.03165559,-0.02680383,0.4989502,3.098909,0.09645497
0.5101547,-0.04308571,-0.003489652,0.698952,3.098301,0.09474457
0.5408398,-0.008408572,-0.007898708,0.8992349,3.097609,0.0940314
0.5353254,-0.03811022,-0.001860434,1.099571,3.097213,0.0938182
0.5615011,-0.03217907,-0.001546159,1.299768,3.097077,0.0937406
0.5703324,-0.0490458,0.0003648197,1.499866,3.097126,0.09371244
0.5629869,-0.01931923,0.03786453,0.2495191,3.249948,0.04650153
0.5558119,-0.004594443,0.004909641,0.4983175,3.298902,0.09469873
0.4841469,-0.0424704,0.02321673,0.6980173,3.298002,0.09167533
0.5264387,-0.02970277,0.00197162,0.8985539,3.297317,0.09056856
0.5170112,-0.04641257,-0.001716872,1.099175,3.296873,0.09023227
0.544088,-0.04814738,-0.0009512573,1.299533,3.296698,0.09011102
0.5528041,-0.06170927,-0.0004448536,1.499714,3.296743,0.09005047
0.5543537,-0.0283664,0.03939388,0.2494114,3.449949,0.04641866
0.5489459,-0.006693858,-0.02102902,0.4976043,3.49919,0.09395893
0.5040214,-0.04512875,0.007157563,0.697298,3.498542,0.09054149
0.5456207,-0.0405885,-0.004532138,0.8979978,3.498024,0.08916063
0.5272082,-0.05213286,7.869504e-05,1.098824,3.497694,0.08872419
0.5507933,-0.05930858,0.00298718,1.299318,3.497547,0.08856331
0.5467476,-0.07135007,0.0009483624,1.499584,3.497562,0.08848586
0.5479562,-0.02777851,0.02629553,0.2493689,3.649974,0.04639671
0.5521792,-0.04037347,0.02017675,0.4971846,3.699536,0.09372741
0.4792081,-0.05302234,0.02260525,0.6968101,3.69917,0.09019122
0.5284861,-0.04504424,0.001695736,0.8976221,3.698853,0.08871196
0.5059859,-0.0582936,0.00275198,1.098562,3.698632,0.08822058
0.5293821,-0.06499068,0.001785021,1.299146,3.698522,0.08803346
0.5254112,-0.07930193,0.002961306,1.499476,3.698518,0.08794598
0.5418752,-0.04176076,0.02456598,0.2493672,3.849989,0.0463823
0.5560143,-0.0388364,-0.02018352,0.4969976,3.899746,0.09363665
0.4868175,-0.05636209,0.01688327,0.6965564,3.899538,0.09006615
0.5302526,-0.05835172,0.007067263,0.8974033,3.899351,0.08855041
0.507852,-0.06300136,0.003552673,1.098396,3.899209,0.08803326
0.5294086,-0.0717136,0.004888826,1.299028,3.899131,0.08783124
0.5188934,-0.08157626,0.002292523,1.499398,3.89912,0.08773832
0.5422539,-0.03779551,0.02299169,0.2493724,4.049991,0.04637553
0.5520999,-0.04704803,0.006392725,0.496923,4.09986,0.09359988
0.4860939,-0.05599374,0.01389885,0.6964467,4.099738,0.09001612
0.5270711,-0.05795773,0.006763142,0.897299,4.099625,0.08848609
0.4964683,-0.06498976,0.004819303,1.09831,4.099535,0.08795748
0.5190396,-0.07140681,0.004743721,1.298963,4.099482,0.0877484
0.5033101,-0.08184223,0.00550331,1.499353,4.099469,0.08765309
0.540557,-0.04703337,0.0203464,0.2493629,4.249998,0.04638071
0.5516313,-0.04249719,-0.0134704,0.4969088,4.299924,0.09358934
0.4825,-0.05706848,0.01382504,0.6964216,4.29985,0.09000219
0.5229739,-0.05932181,0.009188959,0.8972739,4.299781,0.08846772
0.4901436,-0.06570005,0.00414659,1.098287,4.299725,0.08793558
0.5129373,-0.07293785,0.005938473,1.298945,4.299689,0.08772456
0.4935195,-0.0821857,0.005432496,1.499339,4.299677,0.08762897
0.5434209,-0.0437543,0.01633217,0.2493736,4.449995,0.04637668
0.5524272,-0.04742008,0.01030187,0.496928,4.499959,0.09359624
0.4842415,-0.05622266,0.01290165,0.6964489,4.499914,0.09000893
0.5217557,-0.05885687,0.007485664,0.8973021,4.499872,0.08847496
0.492282,-0.06235821,0.002012707,1.098312,4.499836,0.08794364
0.5080768,-0.06980888,0.00609856,1.298963,4.499812,0.0877339
0.4887424,-0.07611671,0.003292121,1.499351,4.499803,0.08763975
0.5450843,-0.04586353,0.01497399,0.2493706,4.65,0.04638548
0.5505467,-0.05211027,0.02271587,0.4969691,4.699977,0.0936102
0.4843396,-0.05320558,0.01163978,0.6964991,4.69995,0.0900247
0.5176524,-0.05684018,0.006783133,0.8973543,4.699923,0.08849315
0.4859436,-0.05915931,0.003134351,1.098358,4.6999,0.08796446
0.501903,-0.06495534,0.00650844,1.298998,4.699885,0.08775716
0.4795017,-0.07148142,0.005179767,1.499377,4.699878,0.08766518
0.5432189,-0.04835289,0.01602958,0.2493814,4.850001,0.04639261
0.5468815,-0.05140774,-0.005588571,0.4970037,4.899984,0.09362276
0.4813503,-0.05056035,0.0103479,0.6965377,4.899967,0.09003696
0.5083904,-0.05304379,0.007812491,0.8973937,4.899949,0.08850678
0.478729,-0.05614828,0.00199025,1.098393,4.899934,0.0879799
0.4940973,-0.06060183,0.005606656,1.299025,4.899923,0.08777447
0.474402,-0.06518803,0.003206635,1.499396,4.899918,0.08768396
0.5821412,0.008400066,0.0270145,0.2927357,2.892618,0.2971361
0.4977714,0.005771334,0.001123023,0.5049161,2.873612,0.3049385
0.5319214,0.02943077,-0.002878478,0.7044588,2.857389,0.309489
0.5103739,0.01399182,0.0138061,0.8997302,2.851781,0.3115082
0.5401987,-0.0115866,-0.003562751,1.09956,2.850387,0.3114469
0.5628955,-0.006597224,0.004987274,1.299827,2.85009,0.3113154
0.5812224,-0.01093784,0.003476995,1.49999,2.850268,0.3113689
0.5294006,0.008421896,0.03642874,0.2737021,3.104532,0.304674
0.4521662,-0.01604177,-0.04201431,0.4865178,3.086314,0.2956189
0.5267093,-0.0634802,-0.02641204,0.6936868,3.074342,0.2931524
0.5410518,-0.02098553,-0.005568544,0.8967163,3.068671,0.2921328
0.5483828,-0.03796086,-0.00784797,1.098187,3.066247,0.2916979
0.5702219,-0.03394949,-0.0002843503,1.298997,3.065515,0.2914773
0.5838202,-0.0450827,4.914171e-05,1.499393,3.065854,0.2913749
0.618832,-0.02405789,-0.02719632,0.2573766,3.303989,0.3089749
0.5078149,-0.006349943,0.0851699,0.4743804,3.293402,0.2929243
0.5310834,-0.02975934,-0.01088648,0.6870385,3.286975,0.2873312
0.5302823,-0.01718918,0.009597302,0.8932835,3.282666,0.2850055
0.5276874,-0.03812005,-0.0100076,1.096306,3.280416,0.2840975
0.5458013,-0.04627664,-0.002018371,1.297868,3.279579,0.2836943
